SCHOOL YEAR,SECTOR,REGION,GRADE LEVEL,GENDER,NUMBER OF ENROLLEES
2015-2016,SUCSLUCS,REGION 10,GRADE 5,FEMALE, - 
2015-2016,SUCSLUCS,REGION 11,GRADE 5,FEMALE, - 
2015-2016,SUCSLUCS,REGION 12,GRADE 5,FEMALE,  37 
2015-2016,SUCSLUCS,CARAGA,GRADE 5,FEMALE,  14 
2015-2016,SUCSLUCS,BARMM,GRADE 5,FEMALE,  139 
2015-2016,SUCSLUCS,CAR,GRADE 5,FEMALE,  50 
2015-2016,SUCSLUCS,NCR,GRADE 5,FEMALE,  20 
2015-2016,SUCSLUCS,REGION 1,GRADE 6,MALE,  153 
2015-2016,SUCSLUCS,REGION 2,GRADE 6,MALE, - 
2015-2016,SUCSLUCS,REGION 3,GRADE 6,MALE, - 
2015-2016,SUCSLUCS,REGION 4A,GRADE 6,MALE,  113 
2015-2016,SUCSLUCS,REGION 4B,GRADE 6,MALE,  35 
2015-2016,SUCSLUCS,REGION 5,GRADE 6,MALE,  83 
2015-2016,SUCSLUCS,REGION 6,GRADE 6,MALE,  13 
2015-2016,SUCSLUCS,REGION 7,GRADE 6,MALE,  21 
2015-2016,SUCSLUCS,REGION 8,GRADE 6,MALE,  21 
2015-2016,SUCSLUCS,REGION 9,GRADE 6,MALE,  44 
2015-2016,SUCSLUCS,REGION 10,GRADE 6,MALE, - 
2015-2016,SUCSLUCS,REGION 11,GRADE 6,MALE, - 
2015-2016,SUCSLUCS,REGION 12,GRADE 6,MALE,  14 
2015-2016,SUCSLUCS,CARAGA,GRADE 6,MALE,  15 
2015-2016,SUCSLUCS,BARMM,GRADE 6,MALE,  88 
2015-2016,SUCSLUCS,CAR,GRADE 6,MALE,  35 
2015-2016,SUCSLUCS,NCR,GRADE 6,MALE,  14 
2015-2016,SUCSLUCS,REGION 1,GRADE 6,FEMALE,  161 
2015-2016,SUCSLUCS,REGION 2,GRADE 6,FEMALE, - 
2015-2016,SUCSLUCS,REGION 3,GRADE 6,FEMALE, - 
2015-2016,SUCSLUCS,REGION 4A,GRADE 6,FEMALE,  162 
2015-2016,SUCSLUCS,REGION 4B,GRADE 6,FEMALE,  49 
2015-2016,SUCSLUCS,REGION 5,GRADE 6,FEMALE,  96 
2015-2016,SUCSLUCS,REGION 6,GRADE 6,FEMALE,  19 
2015-2016,SUCSLUCS,REGION 7,GRADE 6,FEMALE,  24 
2015-2016,SUCSLUCS,REGION 8,GRADE 6,FEMALE,  23 
2015-2016,SUCSLUCS,REGION 9,GRADE 6,FEMALE,  50 
2015-2016,SUCSLUCS,REGION 10,GRADE 6,FEMALE, - 
2015-2016,SUCSLUCS,REGION 11,GRADE 6,FEMALE, - 
2015-2016,SUCSLUCS,REGION 12,GRADE 6,FEMALE,  17 
2015-2016,SUCSLUCS,CARAGA,GRADE 6,FEMALE,  15 
2015-2016,SUCSLUCS,BARMM,GRADE 6,FEMALE,  133 
2015-2016,SUCSLUCS,CAR,GRADE 6,FEMALE,  53 
2015-2016,SUCSLUCS,NCR,GRADE 6,FEMALE,  22 
2015-2016,SUCSLUCS,REGION 1,NON-GRADE,MALE, - 
2015-2016,SUCSLUCS,REGION 2,NON-GRADE,MALE, - 
2015-2016,SUCSLUCS,REGION 3,NON-GRADE,MALE, - 
2015-2016,SUCSLUCS,REGION 4A,NON-GRADE,MALE, - 
2015-2016,SUCSLUCS,REGION 4B,NON-GRADE,MALE, - 
2015-2016,SUCSLUCS,REGION 5,NON-GRADE,MALE, - 
2015-2016,SUCSLUCS,REGION 6,NON-GRADE,MALE, - 
2015-2016,SUCSLUCS,REGION 7,NON-GRADE,MALE, - 
2015-2016,SUCSLUCS,REGION 8,NON-GRADE,MALE, - 
2015-2016,SUCSLUCS,REGION 9,NON-GRADE,MALE, - 
2015-2016,SUCSLUCS,REGION 10,NON-GRADE,MALE, - 
2015-2016,SUCSLUCS,REGION 11,NON-GRADE,MALE, - 
2015-2016,SUCSLUCS,REGION 12,NON-GRADE,MALE, - 
2015-2016,SUCSLUCS,CARAGA,NON-GRADE,MALE, - 
2015-2016,SUCSLUCS,BARMM,NON-GRADE,MALE, - 
2015-2016,SUCSLUCS,CAR,NON-GRADE,MALE, - 
2015-2016,SUCSLUCS,NCR,NON-GRADE,MALE, - 
2015-2016,SUCSLUCS,REGION 1,NON-GRADE,FEMALE, - 
2015-2016,SUCSLUCS,REGION 2,NON-GRADE,FEMALE, - 
2015-2016,SUCSLUCS,REGION 3,NON-GRADE,FEMALE, - 
2015-2016,SUCSLUCS,REGION 4A,NON-GRADE,FEMALE, - 
2015-2016,SUCSLUCS,REGION 4B,NON-GRADE,FEMALE, - 
2015-2016,SUCSLUCS,REGION 5,NON-GRADE,FEMALE, - 
2015-2016,SUCSLUCS,REGION 6,NON-GRADE,FEMALE, - 
2015-2016,SUCSLUCS,REGION 7,NON-GRADE,FEMALE, - 
2015-2016,SUCSLUCS,REGION 8,NON-GRADE,FEMALE, - 
2015-2016,SUCSLUCS,REGION 9,NON-GRADE,FEMALE, - 
2015-2016,SUCSLUCS,REGION 10,NON-GRADE,FEMALE, - 
2015-2016,SUCSLUCS,REGION 11,NON-GRADE,FEMALE, - 
2015-2016,SUCSLUCS,REGION 12,NON-GRADE,FEMALE, - 
2015-2016,SUCSLUCS,CARAGA,NON-GRADE,FEMALE, - 
2015-2016,SUCSLUCS,BARMM,NON-GRADE,FEMALE, - 
2015-2016,SUCSLUCS,CAR,NON-GRADE,FEMALE, - 
2015-2016,SUCSLUCS,NCR,NON-GRADE,FEMALE, - 
2016-2017,PUBLIC, REGION 1 ,KINDERGARTEN,MALE,"  39,232 "
2016-2017,PUBLIC, REGION 2 ,KINDERGARTEN,MALE,"  28,563 "
2016-2017,PUBLIC, REGION 3 ,KINDERGARTEN,MALE,"  89,150 "
2016-2017,PUBLIC, REGION 4A ,KINDERGARTEN,MALE,"  108,743 "
2016-2017,PUBLIC, REGION 4B ,KINDERGARTEN,MALE,"  30,487 "
2016-2017,PUBLIC, REGION 5 ,KINDERGARTEN,MALE,"  60,511 "
2016-2017,PUBLIC, REGION 6 ,KINDERGARTEN,MALE,"  54,844 "
2016-2017,PUBLIC, REGION 7 ,KINDERGARTEN,MALE,"  58,864 "
2016-2017,PUBLIC, REGION 8 ,KINDERGARTEN,MALE,"  44,879 "
2016-2017,PUBLIC, REGION 9 ,KINDERGARTEN,MALE,"  37,001 "
2016-2017,PUBLIC, REGION 10 ,KINDERGARTEN,MALE,"  44,554 "
2016-2017,PUBLIC, REGION 11 ,KINDERGARTEN,MALE,"  41,604 "
2016-2017,PUBLIC, REGION 12 ,KINDERGARTEN,MALE,"  42,275 "
2016-2017,PUBLIC, CARAGA ,KINDERGARTEN,MALE,"  25,793 "
2016-2017,PUBLIC, BARMM ,KINDERGARTEN,MALE,"  39,781 "
2016-2017,PUBLIC, CAR ,KINDERGARTEN,MALE,"  13,504 "
2016-2017,PUBLIC, NCR ,KINDERGARTEN,MALE,"  72,719 "
2016-2017,PUBLIC, REGION 1 ,KINDERGARTEN,FEMALE,"  35,480 "
2016-2017,PUBLIC, REGION 2 ,KINDERGARTEN,FEMALE,"  25,948 "
2016-2017,PUBLIC, REGION 3 ,KINDERGARTEN,FEMALE,"  80,324 "
2016-2017,PUBLIC, REGION 4A ,KINDERGARTEN,FEMALE,"  97,463 "
2016-2017,PUBLIC, REGION 4B ,KINDERGARTEN,FEMALE,"  27,857 "
2016-2017,PUBLIC, REGION 5 ,KINDERGARTEN,FEMALE,"  54,215 "
2016-2017,PUBLIC, REGION 6 ,KINDERGARTEN,FEMALE,"  50,624 "
2016-2017,PUBLIC, REGION 7 ,KINDERGARTEN,FEMALE,"  54,409 "
2016-2017,PUBLIC, REGION 8 ,KINDERGARTEN,FEMALE,"  40,395 "
2016-2017,PUBLIC, REGION 9 ,KINDERGARTEN,FEMALE,"  34,049 "
2016-2017,PUBLIC, REGION 10 ,KINDERGARTEN,FEMALE,"  41,151 "
2016-2017,PUBLIC, REGION 11 ,KINDERGARTEN,FEMALE,"  37,703 "
2016-2017,PUBLIC, REGION 12 ,KINDERGARTEN,FEMALE,"  39,462 "
2016-2017,PUBLIC, CARAGA ,KINDERGARTEN,FEMALE,"  23,841 "
2016-2017,PUBLIC, BARMM ,KINDERGARTEN,FEMALE,"  41,544 "
2016-2017,PUBLIC, CAR ,KINDERGARTEN,FEMALE,"  12,255 "
2016-2017,PUBLIC, NCR ,KINDERGARTEN,FEMALE,"  67,530 "
2016-2017,PUBLIC, REGION 1 ,GRADE 1,MALE,"  46,703 "
2016-2017,PUBLIC, REGION 2 ,GRADE 1,MALE,"  35,348 "
2016-2017,PUBLIC, REGION 3 ,GRADE 1,MALE,"  102,642 "
2016-2017,PUBLIC, REGION 4A ,GRADE 1,MALE,"  121,530 "
2016-2017,PUBLIC, REGION 4B ,GRADE 1,MALE,"  37,865 "
2016-2017,PUBLIC, REGION 5 ,GRADE 1,MALE,"  74,066 "
2016-2017,PUBLIC, REGION 6 ,GRADE 1,MALE,"  79,751 "
2016-2017,PUBLIC, REGION 7 ,GRADE 1,MALE,"  79,634 "
2016-2017,PUBLIC, REGION 8 ,GRADE 1,MALE,"  51,012 "
2016-2017,PUBLIC, REGION 9 ,GRADE 1,MALE,"  40,808 "
2016-2017,PUBLIC, REGION 10 ,GRADE 1,MALE,"  54,449 "
2016-2017,PUBLIC, REGION 11 ,GRADE 1,MALE,"  53,707 "
2016-2017,PUBLIC, REGION 12 ,GRADE 1,MALE,"  50,752 "
2016-2017,PUBLIC, CARAGA ,GRADE 1,MALE,"  33,456 "
2016-2017,PUBLIC, BARMM ,GRADE 1,MALE,"  53,728 "
2016-2017,PUBLIC, CAR ,GRADE 1,MALE,"  16,418 "
2016-2017,PUBLIC, NCR ,GRADE 1,MALE,"  90,110 "
2016-2017,PUBLIC, REGION 1 ,GRADE 1,FEMALE,"  43,240 "
2016-2017,PUBLIC, REGION 2 ,GRADE 1,FEMALE,"  32,559 "
2016-2017,PUBLIC, REGION 3 ,GRADE 1,FEMALE,"  94,879 "
2016-2017,PUBLIC, REGION 4A ,GRADE 1,FEMALE,"  113,428 "
2016-2017,PUBLIC, REGION 4B ,GRADE 1,FEMALE,"  34,439 "
2016-2017,PUBLIC, REGION 5 ,GRADE 1,FEMALE,"  66,290 "
2016-2017,PUBLIC, REGION 6 ,GRADE 1,FEMALE,"  72,333 "
2016-2017,PUBLIC, REGION 7 ,GRADE 1,FEMALE,"  71,239 "
2016-2017,PUBLIC, REGION 8 ,GRADE 1,FEMALE,"  46,603 "
2016-2017,PUBLIC, REGION 9 ,GRADE 1,FEMALE,"  37,853 "
2016-2017,PUBLIC, REGION 10 ,GRADE 1,FEMALE,"  49,551 "
2016-2017,PUBLIC, REGION 11 ,GRADE 1,FEMALE,"  49,650 "
2016-2017,PUBLIC, REGION 12 ,GRADE 1,FEMALE,"  47,691 "
2016-2017,PUBLIC, CARAGA ,GRADE 1,FEMALE,"  30,254 "
2016-2017,PUBLIC, BARMM ,GRADE 1,FEMALE,"  53,322 "
2016-2017,PUBLIC, CAR ,GRADE 1,FEMALE,"  14,712 "
2016-2017,PUBLIC, NCR ,GRADE 1,FEMALE,"  84,316 "
2016-2017,PUBLIC, REGION 1 ,GRADE 2,MALE,"  49,503 "
2016-2017,PUBLIC, REGION 2 ,GRADE 2,MALE,"  37,764 "
2016-2017,PUBLIC, REGION 3 ,GRADE 2,MALE,"  108,267 "
2016-2017,PUBLIC, REGION 4A ,GRADE 2,MALE,"  137,509 "
2016-2017,PUBLIC, REGION 4B ,GRADE 2,MALE,"  37,780 "
2016-2017,PUBLIC, REGION 5 ,GRADE 2,MALE,"  71,437 "
2016-2017,PUBLIC, REGION 6 ,GRADE 2,MALE,"  81,883 "
2016-2017,PUBLIC, REGION 7 ,GRADE 2,MALE,"  84,262 "
2016-2017,PUBLIC, REGION 8 ,GRADE 2,MALE,"  51,137 "
2016-2017,PUBLIC, REGION 9 ,GRADE 2,MALE,"  43,407 "
2016-2017,PUBLIC, REGION 10 ,GRADE 2,MALE,"  56,691 "
2016-2017,PUBLIC, REGION 11 ,GRADE 2,MALE,"  56,919 "
2016-2017,PUBLIC, REGION 12 ,GRADE 2,MALE,"  54,646 "
2016-2017,PUBLIC, CARAGA ,GRADE 2,MALE,"  33,739 "
2016-2017,PUBLIC, BARMM ,GRADE 2,MALE,"  48,579 "
2016-2017,PUBLIC, CAR ,GRADE 2,MALE,"  16,939 "
2016-2017,PUBLIC, NCR ,GRADE 2,MALE,"  97,590 "
2016-2017,PUBLIC, REGION 1 ,GRADE 2,FEMALE,"  45,633 "
2016-2017,PUBLIC, REGION 2 ,GRADE 2,FEMALE,"  34,727 "
2016-2017,PUBLIC, REGION 3 ,GRADE 2,FEMALE,"  99,993 "
2016-2017,PUBLIC, REGION 4A ,GRADE 2,FEMALE,"  127,271 "
2016-2017,PUBLIC, REGION 4B ,GRADE 2,FEMALE,"  34,560 "
2016-2017,PUBLIC, REGION 5 ,GRADE 2,FEMALE,"  64,319 "
2016-2017,PUBLIC, REGION 6 ,GRADE 2,FEMALE,"  74,206 "
2016-2017,PUBLIC, REGION 7 ,GRADE 2,FEMALE,"  75,853 "
2016-2017,PUBLIC, REGION 8 ,GRADE 2,FEMALE,"  46,606 "
2016-2017,PUBLIC, REGION 9 ,GRADE 2,FEMALE,"  40,070 "
2016-2017,PUBLIC, REGION 10 ,GRADE 2,FEMALE,"  50,645 "
2016-2017,PUBLIC, REGION 11 ,GRADE 2,FEMALE,"  52,146 "
2016-2017,PUBLIC, REGION 12 ,GRADE 2,FEMALE,"  50,464 "
2016-2017,PUBLIC, CARAGA ,GRADE 2,FEMALE,"  30,696 "
2016-2017,PUBLIC, BARMM ,GRADE 2,FEMALE,"  49,097 "
2016-2017,PUBLIC, CAR ,GRADE 2,FEMALE,"  15,698 "
2016-2017,PUBLIC, NCR ,GRADE 2,FEMALE,"  91,727 "
2016-2017,PUBLIC, REGION 1 ,GRADE 3,MALE,"  54,119 "
2016-2017,PUBLIC, REGION 2 ,GRADE 3,MALE,"  39,079 "
2016-2017,PUBLIC, REGION 3 ,GRADE 3,MALE,"  117,636 "
2016-2017,PUBLIC, REGION 4A ,GRADE 3,MALE,"  144,402 "
2016-2017,PUBLIC, REGION 4B ,GRADE 3,MALE,"  39,690 "
2016-2017,PUBLIC, REGION 5 ,GRADE 3,MALE,"  75,888 "
2016-2017,PUBLIC, REGION 6 ,GRADE 3,MALE,"  88,035 "
2016-2017,PUBLIC, REGION 7 ,GRADE 3,MALE,"  86,302 "
2016-2017,PUBLIC, REGION 8 ,GRADE 3,MALE,"  57,061 "
2016-2017,PUBLIC, REGION 9 ,GRADE 3,MALE,"  48,109 "
2016-2017,PUBLIC, REGION 10 ,GRADE 3,MALE,"  57,383 "
2016-2017,PUBLIC, REGION 11 ,GRADE 3,MALE,"  56,255 "
2016-2017,PUBLIC, REGION 12 ,GRADE 3,MALE,"  56,607 "
2016-2017,PUBLIC, CARAGA ,GRADE 3,MALE,"  35,257 "
2016-2017,PUBLIC, BARMM ,GRADE 3,MALE,"  45,168 "
2016-2017,PUBLIC, CAR ,GRADE 3,MALE,"  18,055 "
2016-2017,PUBLIC, NCR ,GRADE 3,MALE,"  104,028 "
2016-2017,PUBLIC, REGION 1 ,GRADE 3,FEMALE,"  48,891 "
2016-2017,PUBLIC, REGION 2 ,GRADE 3,FEMALE,"  35,913 "
2016-2017,PUBLIC, REGION 3 ,GRADE 3,FEMALE,"  108,025 "
2016-2017,PUBLIC, REGION 4A ,GRADE 3,FEMALE,"  132,922 "
2016-2017,PUBLIC, REGION 4B ,GRADE 3,FEMALE,"  36,017 "
2016-2017,PUBLIC, REGION 5 ,GRADE 3,FEMALE,"  69,254 "
2016-2017,PUBLIC, REGION 6 ,GRADE 3,FEMALE,"  79,202 "
2016-2017,PUBLIC, REGION 7 ,GRADE 3,FEMALE,"  78,325 "
2016-2017,PUBLIC, REGION 8 ,GRADE 3,FEMALE,"  51,579 "
2016-2017,PUBLIC, REGION 9 ,GRADE 3,FEMALE,"  43,735 "
2016-2017,PUBLIC, REGION 10 ,GRADE 3,FEMALE,"  51,583 "
2016-2017,PUBLIC, REGION 11 ,GRADE 3,FEMALE,"  51,218 "
2016-2017,PUBLIC, REGION 12 ,GRADE 3,FEMALE,"  51,977 "
2016-2017,PUBLIC, CARAGA ,GRADE 3,FEMALE,"  31,524 "
2016-2017,PUBLIC, BARMM ,GRADE 3,FEMALE,"  46,206 "
2016-2017,PUBLIC, CAR ,GRADE 3,FEMALE,"  16,367 "
2016-2017,PUBLIC, NCR ,GRADE 3,FEMALE,"  97,071 "
2016-2017,PUBLIC,REGION 1,GRADE 4,MALE,"  55,918 "
2016-2017,PUBLIC,REGION 2,GRADE 4,MALE,"  38,621 "
2016-2017,PUBLIC,REGION 3,GRADE 4,MALE,"  118,165 "
2016-2017,PUBLIC,REGION 4A,GRADE 4,MALE,"  145,620 "
2016-2017,PUBLIC,REGION 4B,GRADE 4,MALE,"  39,371 "
2016-2017,PUBLIC,REGION 5,GRADE 4,MALE,"  80,525 "
2016-2017,PUBLIC,REGION 6,GRADE 4,MALE,"  92,769 "
2016-2017,PUBLIC,REGION 7,GRADE 4,MALE,"  89,152 "
2016-2017,PUBLIC,REGION 8,GRADE 4,MALE,"  58,556 "
2016-2017,PUBLIC,REGION 9,GRADE 4,MALE,"  50,001 "
2016-2017,PUBLIC,REGION 10,GRADE 4,MALE,"  58,797 "
2016-2017,PUBLIC,REGION 11,GRADE 4,MALE,"  61,872 "
2016-2017,PUBLIC,REGION 12,GRADE 4,MALE,"  56,128 "
2016-2017,PUBLIC,CARAGA,GRADE 4,MALE,"  34,873 "
2016-2017,PUBLIC,BARMM,GRADE 4,MALE,"  40,933 "
2016-2017,PUBLIC,CAR,GRADE 4,MALE,"  18,620 "
2016-2017,PUBLIC,NCR,GRADE 4,MALE,"  103,886 "
2016-2017,PUBLIC,REGION 1,GRADE 4,FEMALE,"  49,453 "
2016-2017,PUBLIC,REGION 2,GRADE 4,FEMALE,"  35,194 "
2016-2017,PUBLIC,REGION 3,GRADE 4,FEMALE,"  107,658 "
2016-2017,PUBLIC,REGION 4A,GRADE 4,FEMALE,"  133,005 "
2016-2017,PUBLIC,REGION 4B,GRADE 4,FEMALE,"  35,623 "
2016-2017,PUBLIC,REGION 5,GRADE 4,FEMALE,"  71,638 "
2016-2017,PUBLIC,REGION 6,GRADE 4,FEMALE,"  82,562 "
2016-2017,PUBLIC,REGION 7,GRADE 4,FEMALE,"  78,958 "
2016-2017,PUBLIC,REGION 8,GRADE 4,FEMALE,"  51,581 "
2016-2017,PUBLIC,REGION 9,GRADE 4,FEMALE,"  44,645 "
2016-2017,PUBLIC,REGION 10,GRADE 4,FEMALE,"  53,202 "
2016-2017,PUBLIC,REGION 11,GRADE 4,FEMALE,"  54,812 "
2016-2017,PUBLIC,REGION 12,GRADE 4,FEMALE,"  51,777 "
2016-2017,PUBLIC,CARAGA,GRADE 4,FEMALE,"  31,123 "
2016-2017,PUBLIC,BARMM,GRADE 4,FEMALE,"  42,522 "
2016-2017,PUBLIC,CAR,GRADE 4,FEMALE,"  16,687 "
2016-2017,PUBLIC,NCR,GRADE 4,FEMALE,"  96,602 "
2016-2017,PUBLIC,REGION 1,GRADE 5,MALE,"  58,032 "
2016-2017,PUBLIC,REGION 2,GRADE 5,MALE,"  41,140 "
2016-2017,PUBLIC,REGION 3,GRADE 5,MALE,"  122,640 "
2016-2017,PUBLIC,REGION 4A,GRADE 5,MALE,"  157,651 "
2016-2017,PUBLIC,REGION 4B,GRADE 5,MALE,"  44,777 "
2016-2017,PUBLIC,REGION 5,GRADE 5,MALE,"  96,178 "
2016-2017,PUBLIC,REGION 6,GRADE 5,MALE,"  108,849 "
2016-2017,PUBLIC,REGION 7,GRADE 5,MALE,"  104,273 "
2016-2017,PUBLIC,REGION 8,GRADE 5,MALE,"  64,259 "
2016-2017,PUBLIC,REGION 9,GRADE 5,MALE,"  57,733 "
2016-2017,PUBLIC,REGION 10,GRADE 5,MALE,"  62,844 "
2016-2017,PUBLIC,REGION 11,GRADE 5,MALE,"  67,902 "
2016-2017,PUBLIC,REGION 12,GRADE 5,MALE,"  59,720 "
2016-2017,PUBLIC,CARAGA,GRADE 5,MALE,"  36,828 "
2016-2017,PUBLIC,BARMM,GRADE 5,MALE,"  36,388 "
2016-2017,PUBLIC,CAR,GRADE 5,MALE,"  19,991 "
2016-2017,PUBLIC,NCR,GRADE 5,MALE,"  106,546 "
2016-2017,PUBLIC,REGION 1,GRADE 5,FEMALE,"  50,894 "
2016-2017,PUBLIC,REGION 2,GRADE 5,FEMALE,"  37,039 "
2016-2017,PUBLIC,REGION 3,GRADE 5,FEMALE,"  110,290 "
2016-2017,PUBLIC,REGION 4A,GRADE 5,FEMALE,"  140,698 "
2016-2017,PUBLIC,REGION 4B,GRADE 5,FEMALE,"  38,596 "
2016-2017,PUBLIC,REGION 5,GRADE 5,FEMALE,"  81,848 "
2016-2017,PUBLIC,REGION 6,GRADE 5,FEMALE,"  91,890 "
2016-2017,PUBLIC,REGION 7,GRADE 5,FEMALE,"  90,962 "
2016-2017,PUBLIC,REGION 8,GRADE 5,FEMALE,"  56,245 "
2016-2017,PUBLIC,REGION 9,GRADE 5,FEMALE,"  50,416 "
2016-2017,PUBLIC,REGION 10,GRADE 5,FEMALE,"  56,513 "
2016-2017,PUBLIC,REGION 11,GRADE 5,FEMALE,"  60,610 "
2016-2017,PUBLIC,REGION 12,GRADE 5,FEMALE,"  54,927 "
2016-2017,PUBLIC,CARAGA,GRADE 5,FEMALE,"  33,169 "
2016-2017,PUBLIC,BARMM,GRADE 5,FEMALE,"  39,871 "
2016-2017,PUBLIC,CAR,GRADE 5,FEMALE,"  17,488 "
2016-2017,PUBLIC,NCR,GRADE 5,FEMALE,"  98,656 "
2016-2017,PUBLIC,REGION 1,GRADE 6,MALE,"  54,243 "
2016-2017,PUBLIC,REGION 2,GRADE 6,MALE,"  36,500 "
2016-2017,PUBLIC,REGION 3,GRADE 6,MALE,"  112,402 "
2016-2017,PUBLIC,REGION 4A,GRADE 6,MALE,"  139,416 "
2016-2017,PUBLIC,REGION 4B,GRADE 6,MALE,"  39,368 "
2016-2017,PUBLIC,REGION 5,GRADE 6,MALE,"  83,190 "
2016-2017,PUBLIC,REGION 6,GRADE 6,MALE,"  89,439 "
2016-2017,PUBLIC,REGION 7,GRADE 6,MALE,"  86,259 "
2016-2017,PUBLIC,REGION 8,GRADE 6,MALE,"  59,389 "
2016-2017,PUBLIC,REGION 9,GRADE 6,MALE,"  46,238 "
2016-2017,PUBLIC,REGION 10,GRADE 6,MALE,"  54,358 "
2016-2017,PUBLIC,REGION 11,GRADE 6,MALE,"  57,252 "
2016-2017,PUBLIC,REGION 12,GRADE 6,MALE,"  52,157 "
2016-2017,PUBLIC,CARAGA,GRADE 6,MALE,"  34,418 "
2016-2017,PUBLIC,BARMM,GRADE 6,MALE,"  30,693 "
2016-2017,PUBLIC,CAR,GRADE 6,MALE,"  18,043 "
2016-2017,PUBLIC,NCR,GRADE 6,MALE,"  99,180 "
2016-2017,PUBLIC,REGION 1,GRADE 6,FEMALE,"  50,309 "
2016-2017,PUBLIC,REGION 2,GRADE 6,FEMALE,"  34,300 "
2016-2017,PUBLIC,REGION 3,GRADE 6,FEMALE,"  105,990 "
2016-2017,PUBLIC,REGION 4A,GRADE 6,FEMALE,"  131,882 "
2016-2017,PUBLIC,REGION 4B,GRADE 6,FEMALE,"  37,525 "
2016-2017,PUBLIC,REGION 5,GRADE 6,FEMALE,"  77,855 "
2016-2017,PUBLIC,REGION 6,GRADE 6,FEMALE,"  84,008 "
2016-2017,PUBLIC,REGION 7,GRADE 6,FEMALE,"  82,390 "
2016-2017,PUBLIC,REGION 8,GRADE 6,FEMALE,"  56,097 "
2016-2017,PUBLIC,REGION 9,GRADE 6,FEMALE,"  44,786 "
2016-2017,PUBLIC,REGION 10,GRADE 6,FEMALE,"  52,944 "
2016-2017,PUBLIC,REGION 11,GRADE 6,FEMALE,"  55,298 "
2016-2017,PUBLIC,REGION 12,GRADE 6,FEMALE,"  51,437 "
2016-2017,PUBLIC,CARAGA,GRADE 6,FEMALE,"  32,546 "
2016-2017,PUBLIC,BARMM,GRADE 6,FEMALE,"  35,623 "
2016-2017,PUBLIC,CAR,GRADE 6,FEMALE,"  16,661 "
2016-2017,PUBLIC,NCR,GRADE 6,FEMALE,"  95,793 "
2016-2017,PRIVATE, REGION 1 ,KINDERGARTEN,MALE,"  3,744 "
2016-2017,PRIVATE, REGION 2 ,KINDERGARTEN,MALE,"  3,225 "
2016-2017,PRIVATE, REGION 3 ,KINDERGARTEN,MALE,"  14,038 "
2016-2017,PRIVATE, REGION 4A ,KINDERGARTEN,MALE,"  22,258 "
2016-2017,PRIVATE, REGION 4B ,KINDERGARTEN,MALE,"  1,911 "
2016-2017,PRIVATE, REGION 5 ,KINDERGARTEN,MALE,"  4,381 "
2016-2017,PRIVATE, REGION 6 ,KINDERGARTEN,MALE,"  9,002 "
2016-2017,PRIVATE, REGION 7 ,KINDERGARTEN,MALE,"  7,228 "
2016-2017,PRIVATE, REGION 8 ,KINDERGARTEN,MALE,"  2,062 "
2016-2017,PRIVATE, REGION 9 ,KINDERGARTEN,MALE,"  2,125 "
2016-2017,PRIVATE, REGION 10 ,KINDERGARTEN,MALE,"  4,828 "
2016-2017,PRIVATE, REGION 11 ,KINDERGARTEN,MALE,"  4,831 "
2016-2017,PRIVATE, REGION 12 ,KINDERGARTEN,MALE,"  4,255 "
2016-2017,PRIVATE, CARAGA ,KINDERGARTEN,MALE,"  1,891 "
2016-2017,PRIVATE, BARMM ,KINDERGARTEN,MALE,"  1,245 "
2016-2017,PRIVATE, CAR ,KINDERGARTEN,MALE,"  1,941 "
2016-2017,PRIVATE, NCR ,KINDERGARTEN,MALE,"  23,412 "
2016-2017,PRIVATE, REGION 1 ,KINDERGARTEN,FEMALE,"  3,495 "
2016-2017,PRIVATE, REGION 2 ,KINDERGARTEN,FEMALE,"  2,890 "
2016-2017,PRIVATE, REGION 3 ,KINDERGARTEN,FEMALE,"  12,722 "
2016-2017,PRIVATE, REGION 4A ,KINDERGARTEN,FEMALE,"  20,578 "
2016-2017,PRIVATE, REGION 4B ,KINDERGARTEN,FEMALE,"  1,836 "
2016-2017,PRIVATE, REGION 5 ,KINDERGARTEN,FEMALE,"  3,955 "
2016-2017,PRIVATE, REGION 6 ,KINDERGARTEN,FEMALE,"  8,606 "
2016-2017,PRIVATE, REGION 7 ,KINDERGARTEN,FEMALE,"  6,779 "
2016-2017,PRIVATE, REGION 8 ,KINDERGARTEN,FEMALE,"  2,030 "
2016-2017,PRIVATE, REGION 9 ,KINDERGARTEN,FEMALE,"  1,998 "
2016-2017,PRIVATE, REGION 10 ,KINDERGARTEN,FEMALE,"  4,420 "
2016-2017,PRIVATE, REGION 11 ,KINDERGARTEN,FEMALE,"  4,521 "
2016-2017,PRIVATE, REGION 12 ,KINDERGARTEN,FEMALE,"  4,091 "
2016-2017,PRIVATE, CARAGA ,KINDERGARTEN,FEMALE,"  1,787 "
2016-2017,PRIVATE, BARMM ,KINDERGARTEN,FEMALE,"  1,164 "
2016-2017,PRIVATE, CAR ,KINDERGARTEN,FEMALE,"  1,774 "
2016-2017,PRIVATE, NCR ,KINDERGARTEN,FEMALE,"  21,974 "
2016-2017,PRIVATE, REGION 1 ,GRADE 1,MALE,"  4,073 "
2016-2017,PRIVATE, REGION 2 ,GRADE 1,MALE,"  2,468 "
2016-2017,PRIVATE, REGION 3 ,GRADE 1,MALE,"  14,155 "
