SCHOOL YEAR,SECTOR,REGION,GRADE LEVEL,GENDER,NUMBER OF ENROLLEES
2013-2014,PUBLIC,REGION 6,GRADE 4,FEMALE,"  78,890 "
2013-2014,PUBLIC,REGION 7,GRADE 4,FEMALE,"  79,382 "
2013-2014,PUBLIC,REGION 8,GRADE 4,FEMALE,"  55,712 "
2013-2014,PUBLIC,REGION 9,GRADE 4,FEMALE,"  42,784 "
2013-2014,PUBLIC,REGION 10,GRADE 4,FEMALE,"  50,051 "
2013-2014,PUBLIC,REGION 11,GRADE 4,FEMALE,"  53,515 "
2013-2014,PUBLIC,REGION 12,GRADE 4,FEMALE,"  48,866 "
2013-2014,PUBLIC,CARAGA,GRADE 4,FEMALE,"  32,122 "
2013-2014,PUBLIC,BARMM,GRADE 4,FEMALE,"  46,935 "
2013-2014,PUBLIC,CAR,GRADE 4,FEMALE,"  16,743 "
2013-2014,PUBLIC,NCR,GRADE 4,FEMALE,"  96,186 "
2013-2014,PUBLIC,REGION 1,GRADE 5,MALE,"  52,235 "
2013-2014,PUBLIC,REGION 2,GRADE 5,MALE,"  34,746 "
2013-2014,PUBLIC,REGION 3,GRADE 5,MALE,"  107,359 "
2013-2014,PUBLIC,REGION 4A,GRADE 5,MALE,"  125,113 "
2013-2014,PUBLIC,REGION 4B,GRADE 5,MALE,"  36,966 "
2013-2014,PUBLIC,REGION 5,GRADE 5,MALE,"  77,399 "
2013-2014,PUBLIC,REGION 6,GRADE 5,MALE,"  81,359 "
2013-2014,PUBLIC,REGION 7,GRADE 5,MALE,"  80,503 "
2013-2014,PUBLIC,REGION 8,GRADE 5,MALE,"  56,200 "
2013-2014,PUBLIC,REGION 9,GRADE 5,MALE,"  40,451 "
2013-2014,PUBLIC,REGION 10,GRADE 5,MALE,"  47,410 "
2013-2014,PUBLIC,REGION 11,GRADE 5,MALE,"  49,584 "
2013-2014,PUBLIC,REGION 12,GRADE 5,MALE,"  46,129 "
2013-2014,PUBLIC,CARAGA,GRADE 5,MALE,"  30,792 "
2013-2014,PUBLIC,BARMM,GRADE 5,MALE,"  33,413 "
2013-2014,PUBLIC,CAR,GRADE 5,MALE,"  17,508 "
2013-2014,PUBLIC,NCR,GRADE 5,MALE,"  99,257 "
2013-2014,PUBLIC,REGION 1,GRADE 5,FEMALE,"  48,180 "
2013-2014,PUBLIC,REGION 2,GRADE 5,FEMALE,"  33,015 "
2013-2014,PUBLIC,REGION 3,GRADE 5,FEMALE,"  101,233 "
2013-2014,PUBLIC,REGION 4A,GRADE 5,FEMALE,"  119,571 "
2013-2014,PUBLIC,REGION 4B,GRADE 5,FEMALE,"  35,055 "
2013-2014,PUBLIC,REGION 5,GRADE 5,FEMALE,"  72,864 "
2013-2014,PUBLIC,REGION 6,GRADE 5,FEMALE,"  77,407 "
2013-2014,PUBLIC,REGION 7,GRADE 5,FEMALE,"  75,960 "
2013-2014,PUBLIC,REGION 8,GRADE 5,FEMALE,"  53,481 "
2013-2014,PUBLIC,REGION 9,GRADE 5,FEMALE,"  39,938 "
2013-2014,PUBLIC,REGION 10,GRADE 5,FEMALE,"  46,057 "
2013-2014,PUBLIC,REGION 11,GRADE 5,FEMALE,"  48,806 "
2013-2014,PUBLIC,REGION 12,GRADE 5,FEMALE,"  46,051 "
2013-2014,PUBLIC,CARAGA,GRADE 5,FEMALE,"  29,772 "
2013-2014,PUBLIC,BARMM,GRADE 5,FEMALE,"  38,850 "
2013-2014,PUBLIC,CAR,GRADE 5,FEMALE,"  16,329 "
2013-2014,PUBLIC,NCR,GRADE 5,FEMALE,"  95,659 "
2013-2014,PUBLIC,REGION 1,GRADE 6,MALE,"  49,335 "
2013-2014,PUBLIC,REGION 2,GRADE 6,MALE,"  32,977 "
2013-2014,PUBLIC,REGION 3,GRADE 6,MALE,"  102,429 "
2013-2014,PUBLIC,REGION 4A,GRADE 6,MALE,"  118,876 "
2013-2014,PUBLIC,REGION 4B,GRADE 6,MALE,"  33,942 "
2013-2014,PUBLIC,REGION 5,GRADE 6,MALE,"  71,987 "
2013-2014,PUBLIC,REGION 6,GRADE 6,MALE,"  74,373 "
2013-2014,PUBLIC,REGION 7,GRADE 6,MALE,"  73,945 "
2013-2014,PUBLIC,REGION 8,GRADE 6,MALE,"  51,691 "
2013-2014,PUBLIC,REGION 9,GRADE 6,MALE,"  36,164 "
2013-2014,PUBLIC,REGION 10,GRADE 6,MALE,"  43,054 "
2013-2014,PUBLIC,REGION 11,GRADE 6,MALE,"  44,396 "
2013-2014,PUBLIC,REGION 12,GRADE 6,MALE,"  42,144 "
2013-2014,PUBLIC,CARAGA,GRADE 6,MALE,"  28,345 "
2013-2014,PUBLIC,BARMM,GRADE 6,MALE,"  27,812 "
2013-2014,PUBLIC,CAR,GRADE 6,MALE,"  16,293 "
2013-2014,PUBLIC,NCR,GRADE 6,MALE,"  95,972 "
2013-2014,PUBLIC,REGION 1,GRADE 6,FEMALE,"  46,612 "
2013-2014,PUBLIC,REGION 2,GRADE 6,FEMALE,"  32,128 "
2013-2014,PUBLIC,REGION 3,GRADE 6,FEMALE,"  97,587 "
2013-2014,PUBLIC,REGION 4A,GRADE 6,FEMALE,"  117,477 "
2013-2014,PUBLIC,REGION 4B,GRADE 6,FEMALE,"  33,560 "
2013-2014,PUBLIC,REGION 5,GRADE 6,FEMALE,"  70,342 "
2013-2014,PUBLIC,REGION 6,GRADE 6,FEMALE,"  72,605 "
2013-2014,PUBLIC,REGION 7,GRADE 6,FEMALE,"  72,465 "
2013-2014,PUBLIC,REGION 8,GRADE 6,FEMALE,"  50,658 "
2013-2014,PUBLIC,REGION 9,GRADE 6,FEMALE,"  37,496 "
2013-2014,PUBLIC,REGION 10,GRADE 6,FEMALE,"  44,368 "
2013-2014,PUBLIC,REGION 11,GRADE 6,FEMALE,"  45,929 "
2013-2014,PUBLIC,REGION 12,GRADE 6,FEMALE,"  43,000 "
2013-2014,PUBLIC,CARAGA,GRADE 6,FEMALE,"  28,480 "
2013-2014,PUBLIC,BARMM,GRADE 6,FEMALE,"  34,336 "
2013-2014,PUBLIC,CAR,GRADE 6,FEMALE,"  15,812 "
2013-2014,PUBLIC,NCR,GRADE 6,FEMALE,"  93,630 "
2013-2014,PRIVATE,REGION 1,KINDERGARTEN,MALE,"  8,062 "
2013-2014,PRIVATE,REGION 2,KINDERGARTEN,MALE,"  6,237 "
2013-2014,PRIVATE,REGION 3,KINDERGARTEN,MALE,"  26,507 "
2013-2014,PRIVATE,REGION 4A,KINDERGARTEN,MALE,"  39,954 "
2013-2014,PRIVATE,REGION 4B,KINDERGARTEN,MALE,"  3,161 "
2013-2014,PRIVATE,REGION 5,KINDERGARTEN,MALE,"  8,321 "
2013-2014,PRIVATE,REGION 6,KINDERGARTEN,MALE,"  20,075 "
2013-2014,PRIVATE,REGION 7,KINDERGARTEN,MALE,"  16,289 "
2013-2014,PRIVATE,REGION 8,KINDERGARTEN,MALE,"  4,327 "
2013-2014,PRIVATE,REGION 9,KINDERGARTEN,MALE,"  5,128 "
2013-2014,PRIVATE,REGION 10,KINDERGARTEN,MALE,"  8,173 "
2013-2014,PRIVATE,REGION 11,KINDERGARTEN,MALE,"  9,633 "
2013-2014,PRIVATE,REGION 12,KINDERGARTEN,MALE,"  9,326 "
2013-2014,PRIVATE,CARAGA,KINDERGARTEN,MALE,"  4,008 "
2013-2014,PRIVATE,BARMM,KINDERGARTEN,MALE,"  2,960 "
2013-2014,PRIVATE,CAR,KINDERGARTEN,MALE,"  3,833 "
2013-2014,PRIVATE,NCR,KINDERGARTEN,MALE,"  37,076 "
2013-2014,PRIVATE,REGION 1,KINDERGARTEN,FEMALE,"  7,657 "
2013-2014,PRIVATE,REGION 2,KINDERGARTEN,FEMALE,"  5,971 "
2013-2014,PRIVATE,REGION 3,KINDERGARTEN,FEMALE,"  25,597 "
2013-2014,PRIVATE,REGION 4A,KINDERGARTEN,FEMALE,"  38,752 "
2013-2014,PRIVATE,REGION 4B,KINDERGARTEN,FEMALE,"  3,070 "
2013-2014,PRIVATE,REGION 5,KINDERGARTEN,FEMALE,"  7,989 "
2013-2014,PRIVATE,REGION 6,KINDERGARTEN,FEMALE,"  19,339 "
2013-2014,PRIVATE,REGION 7,KINDERGARTEN,FEMALE,"  15,583 "
2013-2014,PRIVATE,REGION 8,KINDERGARTEN,FEMALE,"  4,077 "
2013-2014,PRIVATE,REGION 9,KINDERGARTEN,FEMALE,"  4,980 "
2013-2014,PRIVATE,REGION 10,KINDERGARTEN,FEMALE,"  7,756 "
2013-2014,PRIVATE,REGION 11,KINDERGARTEN,FEMALE,"  9,406 "
2013-2014,PRIVATE,REGION 12,KINDERGARTEN,FEMALE,"  9,143 "
2013-2014,PRIVATE,CARAGA,KINDERGARTEN,FEMALE,"  3,844 "
2013-2014,PRIVATE,BARMM,KINDERGARTEN,FEMALE,"  2,951 "
2013-2014,PRIVATE,CAR,KINDERGARTEN,FEMALE,"  3,852 "
2013-2014,PRIVATE,NCR,KINDERGARTEN,FEMALE,"  36,610 "
2013-2014,PRIVATE,REGION 1,GRADE 1,MALE,"  4,265 "
2013-2014,PRIVATE,REGION 2,GRADE 1,MALE,"  2,464 "
2013-2014,PRIVATE,REGION 3,GRADE 1,MALE,"  15,536 "
2013-2014,PRIVATE,REGION 4A,GRADE 1,MALE,"  26,261 "
2013-2014,PRIVATE,REGION 4B,GRADE 1,MALE,"  1,395 "
2013-2014,PRIVATE,REGION 5,GRADE 1,MALE,"  3,178 "
2013-2014,PRIVATE,REGION 6,GRADE 1,MALE,"  5,995 "
2013-2014,PRIVATE,REGION 7,GRADE 1,MALE,"  7,041 "
2013-2014,PRIVATE,REGION 8,GRADE 1,MALE,"  1,683 "
2013-2014,PRIVATE,REGION 9,GRADE 1,MALE,"  1,496 "
2013-2014,PRIVATE,REGION 10,GRADE 1,MALE,"  3,938 "
2013-2014,PRIVATE,REGION 11,GRADE 1,MALE,"  5,485 "
2013-2014,PRIVATE,REGION 12,GRADE 1,MALE,"  3,770 "
2013-2014,PRIVATE,CARAGA,GRADE 1,MALE,"  1,258 "
2013-2014,PRIVATE,BARMM,GRADE 1,MALE,"  1,873 "
2013-2014,PRIVATE,CAR,GRADE 1,MALE,"  2,306 "
2013-2014,PRIVATE,NCR,GRADE 1,MALE,"  25,377 "
2013-2014,PRIVATE,REGION 1,GRADE 1,FEMALE,"  4,106 "
2013-2014,PRIVATE,REGION 2,GRADE 1,FEMALE,"  2,307 "
2013-2014,PRIVATE,REGION 3,GRADE 1,FEMALE,"  14,268 "
2013-2014,PRIVATE,REGION 4A,GRADE 1,FEMALE,"  24,663 "
2013-2014,PRIVATE,REGION 4B,GRADE 1,FEMALE,"  1,261 "
2013-2014,PRIVATE,REGION 5,GRADE 1,FEMALE,"  2,890 "
2013-2014,PRIVATE,REGION 6,GRADE 1,FEMALE,"  5,388 "
2013-2014,PRIVATE,REGION 7,GRADE 1,FEMALE,"  6,740 "
2013-2014,PRIVATE,REGION 8,GRADE 1,FEMALE,"  1,572 "
2013-2014,PRIVATE,REGION 9,GRADE 1,FEMALE,"  1,346 "
2013-2014,PRIVATE,REGION 10,GRADE 1,FEMALE,"  3,479 "
2013-2014,PRIVATE,REGION 11,GRADE 1,FEMALE,"  4,756 "
2013-2014,PRIVATE,REGION 12,GRADE 1,FEMALE,"  3,244 "
2013-2014,PRIVATE,CARAGA,GRADE 1,FEMALE,"  1,038 "
2013-2014,PRIVATE,BARMM,GRADE 1,FEMALE,"  1,770 "
2013-2014,PRIVATE,CAR,GRADE 1,FEMALE,"  2,098 "
2013-2014,PRIVATE,NCR,GRADE 1,FEMALE,"  23,973 "
2013-2014,PRIVATE,REGION 1,GRADE 2,MALE,"  4,439 "
2013-2014,PRIVATE,REGION 2,GRADE 2,MALE,"  2,409 "
2013-2014,PRIVATE,REGION 3,GRADE 2,MALE,"  15,433 "
2013-2014,PRIVATE,REGION 4A,GRADE 2,MALE,"  26,172 "
2013-2014,PRIVATE,REGION 4B,GRADE 2,MALE,"  1,339 "
2013-2014,PRIVATE,REGION 5,GRADE 2,MALE,"  2,985 "
2013-2014,PRIVATE,REGION 6,GRADE 2,MALE,"  5,895 "
2013-2014,PRIVATE,REGION 7,GRADE 2,MALE,"  7,696 "
2013-2014,PRIVATE,REGION 8,GRADE 2,MALE,"  1,853 "
2013-2014,PRIVATE,REGION 9,GRADE 2,MALE,"  1,531 "
2013-2014,PRIVATE,REGION 10,GRADE 2,MALE,"  3,519 "
2013-2014,PRIVATE,REGION 11,GRADE 2,MALE,"  5,113 "
2013-2014,PRIVATE,REGION 12,GRADE 2,MALE,"  3,551 "
2013-2014,PRIVATE,CARAGA,GRADE 2,MALE,"  1,266 "
2013-2014,PRIVATE,BARMM,GRADE 2,MALE,"  1,712 "
2013-2014,PRIVATE,CAR,GRADE 2,MALE,"  2,182 "
2013-2014,PRIVATE,NCR,GRADE 2,MALE,"  24,407 "
2013-2014,PRIVATE,REGION 1,GRADE 2,FEMALE,"  4,055 "
2013-2014,PRIVATE,REGION 2,GRADE 2,FEMALE,"  2,156 "
2013-2014,PRIVATE,REGION 3,GRADE 2,FEMALE,"  14,549 "
2013-2014,PRIVATE,REGION 4A,GRADE 2,FEMALE,"  24,294 "
2013-2014,PRIVATE,REGION 4B,GRADE 2,FEMALE,"  1,246 "
2013-2014,PRIVATE,REGION 5,GRADE 2,FEMALE,"  2,628 "
2013-2014,PRIVATE,REGION 6,GRADE 2,FEMALE,"  5,475 "
2013-2014,PRIVATE,REGION 7,GRADE 2,FEMALE,"  7,328 "
2013-2014,PRIVATE,REGION 8,GRADE 2,FEMALE,"  1,585 "
2013-2014,PRIVATE,REGION 9,GRADE 2,FEMALE,"  1,388 "
2013-2014,PRIVATE,REGION 10,GRADE 2,FEMALE,"  3,124 "
2013-2014,PRIVATE,REGION 11,GRADE 2,FEMALE,"  4,721 "
2013-2014,PRIVATE,REGION 12,GRADE 2,FEMALE,"  3,079 "
2013-2014,PRIVATE,CARAGA,GRADE 2,FEMALE,"  1,050 "
2013-2014,PRIVATE,BARMM,GRADE 2,FEMALE,"  1,724 "
2013-2014,PRIVATE,CAR,GRADE 2,FEMALE,"  1,944 "
2013-2014,PRIVATE,NCR,GRADE 2,FEMALE,"  23,343 "
2013-2014,PRIVATE,REGION 1,GRADE 3,MALE,"  4,178 "
2013-2014,PRIVATE,REGION 2,GRADE 3,MALE,"  2,181 "
2013-2014,PRIVATE,REGION 3,GRADE 3,MALE,"  14,922 "
2013-2014,PRIVATE,REGION 4A,GRADE 3,MALE,"  24,826 "
2013-2014,PRIVATE,REGION 4B,GRADE 3,MALE,"  1,314 "
2013-2014,PRIVATE,REGION 5,GRADE 3,MALE,"  2,739 "
2013-2014,PRIVATE,REGION 6,GRADE 3,MALE,"  5,281 "
2013-2014,PRIVATE,REGION 7,GRADE 3,MALE,"  6,472 "
2013-2014,PRIVATE,REGION 8,GRADE 3,MALE,"  1,859 "
2013-2014,PRIVATE,REGION 9,GRADE 3,MALE,"  1,384 "
2013-2014,PRIVATE,REGION 10,GRADE 3,MALE,"  3,469 "
2013-2014,PRIVATE,REGION 11,GRADE 3,MALE,"  4,403 "
2013-2014,PRIVATE,REGION 12,GRADE 3,MALE,"  3,196 "
2013-2014,PRIVATE,CARAGA,GRADE 3,MALE,"  1,221 "
2013-2014,PRIVATE,BARMM,GRADE 3,MALE,"  1,571 "
2013-2014,PRIVATE,CAR,GRADE 3,MALE,"  2,199 "
2013-2014,PRIVATE,NCR,GRADE 3,MALE,"  23,287 "
2013-2014,PRIVATE,REGION 1,GRADE 3,FEMALE,"  3,853 "
2013-2014,PRIVATE,REGION 2,GRADE 3,FEMALE,"  2,041 "
2013-2014,PRIVATE,REGION 3,GRADE 3,FEMALE,"  13,724 "
2013-2014,PRIVATE,REGION 4A,GRADE 3,FEMALE,"  22,836 "
2013-2014,PRIVATE,REGION 4B,GRADE 3,FEMALE,"  1,141 "
2013-2014,PRIVATE,REGION 5,GRADE 3,FEMALE,"  2,559 "
2013-2014,PRIVATE,REGION 6,GRADE 3,FEMALE,"  4,789 "
2013-2014,PRIVATE,REGION 7,GRADE 3,FEMALE,"  6,333 "
2013-2014,PRIVATE,REGION 8,GRADE 3,FEMALE,"  1,640 "
2013-2014,PRIVATE,REGION 9,GRADE 3,FEMALE,"  1,214 "
2013-2014,PRIVATE,REGION 10,GRADE 3,FEMALE,"  3,134 "
2013-2014,PRIVATE,REGION 11,GRADE 3,FEMALE,"  3,940 "
2013-2014,PRIVATE,REGION 12,GRADE 3,FEMALE,"  2,888 "
2013-2014,PRIVATE,CARAGA,GRADE 3,FEMALE,"  1,015 "
2013-2014,PRIVATE,BARMM,GRADE 3,FEMALE,"  1,598 "
2013-2014,PRIVATE,CAR,GRADE 3,FEMALE,"  2,034 "
2013-2014,PRIVATE,NCR,GRADE 3,FEMALE,"  22,009 "
2013-2014,PRIVATE,REGION 1,GRADE 4,MALE,"  4,026 "
2013-2014,PRIVATE,REGION 2,GRADE 4,MALE,"  2,083 "
2013-2014,PRIVATE,REGION 3,GRADE 4,MALE,"  14,222 "
2013-2014,PRIVATE,REGION 4A,GRADE 4,MALE,"  23,577 "
2013-2014,PRIVATE,REGION 4B,GRADE 4,MALE,"  1,148 "
2013-2014,PRIVATE,REGION 5,GRADE 4,MALE,"  2,485 "
2013-2014,PRIVATE,REGION 6,GRADE 4,MALE,"  4,797 "
2013-2014,PRIVATE,REGION 7,GRADE 4,MALE,"  5,899 "
2013-2014,PRIVATE,REGION 8,GRADE 4,MALE,"  1,438 "
2013-2014,PRIVATE,REGION 9,GRADE 4,MALE,"  1,255 "
2013-2014,PRIVATE,REGION 10,GRADE 4,MALE,"  3,033 "
2013-2014,PRIVATE,REGION 11,GRADE 4,MALE,"  3,926 "
2013-2014,PRIVATE,REGION 12,GRADE 4,MALE,"  2,817 "
2013-2014,PRIVATE,CARAGA,GRADE 4,MALE,  891 
2013-2014,PRIVATE,BARMM,GRADE 4,MALE,"  1,545 "
2013-2014,PRIVATE,CAR,GRADE 4,MALE,"  2,019 "
2013-2014,PRIVATE,NCR,GRADE 4,MALE,"  22,763 "
2013-2014,PRIVATE,REGION 1,GRADE 4,FEMALE,"  3,725 "
2013-2014,PRIVATE,REGION 2,GRADE 4,FEMALE,"  1,928 "
2013-2014,PRIVATE,REGION 3,GRADE 4,FEMALE,"  13,238 "
2013-2014,PRIVATE,REGION 4A,GRADE 4,FEMALE,"  21,878 "
2013-2014,PRIVATE,REGION 4B,GRADE 4,FEMALE,"  1,048 "
2013-2014,PRIVATE,REGION 5,GRADE 4,FEMALE,"  2,337 "
2013-2014,PRIVATE,REGION 6,GRADE 4,FEMALE,"  4,469 "
2013-2014,PRIVATE,REGION 7,GRADE 4,FEMALE,"  5,669 "
2013-2014,PRIVATE,REGION 8,GRADE 4,FEMALE,"  1,359 "
2013-2014,PRIVATE,REGION 9,GRADE 4,FEMALE,"  1,133 "
2013-2014,PRIVATE,REGION 10,GRADE 4,FEMALE,"  2,726 "
2013-2014,PRIVATE,REGION 11,GRADE 4,FEMALE,"  3,505 "
2013-2014,PRIVATE,REGION 12,GRADE 4,FEMALE,"  2,577 "
2013-2014,PRIVATE,CARAGA,GRADE 4,FEMALE,  828 
2013-2014,PRIVATE,BARMM,GRADE 4,FEMALE,"  1,579 "
2013-2014,PRIVATE,CAR,GRADE 4,FEMALE,"  1,860 "
2013-2014,PRIVATE,NCR,GRADE 4,FEMALE,"  21,129 "
2013-2014,PRIVATE,REGION 1,GRADE 5,MALE,"  3,828 "
2013-2014,PRIVATE,REGION 2,GRADE 5,MALE,"  1,995 "
2013-2014,PRIVATE,REGION 3,GRADE 5,MALE,"  14,206 "
2013-2014,PRIVATE,REGION 4A,GRADE 5,MALE,"  23,005 "
2013-2014,PRIVATE,REGION 4B,GRADE 5,MALE,"  1,132 "
2013-2014,PRIVATE,REGION 5,GRADE 5,MALE,"  2,485 "
2013-2014,PRIVATE,REGION 6,GRADE 5,MALE,"  4,803 "
2013-2014,PRIVATE,REGION 7,GRADE 5,MALE,"  5,953 "
2013-2014,PRIVATE,REGION 8,GRADE 5,MALE,"  1,456 "
2013-2014,PRIVATE,REGION 9,GRADE 5,MALE,"  1,157 "
2013-2014,PRIVATE,REGION 10,GRADE 5,MALE,"  2,854 "
2013-2014,PRIVATE,REGION 11,GRADE 5,MALE,"  3,680 "
2013-2014,PRIVATE,REGION 12,GRADE 5,MALE,"  2,761 "
2013-2014,PRIVATE,CARAGA,GRADE 5,MALE,  929 
2013-2014,PRIVATE,BARMM,GRADE 5,MALE,"  1,407 "
2013-2014,PRIVATE,CAR,GRADE 5,MALE,"  1,899 "
2013-2014,PRIVATE,NCR,GRADE 5,MALE,"  22,523 "
2013-2014,PRIVATE,REGION 1,GRADE 5,FEMALE,"  3,585 "
2013-2014,PRIVATE,REGION 2,GRADE 5,FEMALE,"  1,903 "
2013-2014,PRIVATE,REGION 3,GRADE 5,FEMALE,"  13,053 "
2013-2014,PRIVATE,REGION 4A,GRADE 5,FEMALE,"  21,332 "
2013-2014,PRIVATE,REGION 4B,GRADE 5,FEMALE,"  1,052 "
2013-2014,PRIVATE,REGION 5,GRADE 5,FEMALE,"  2,390 "
2013-2014,PRIVATE,REGION 6,GRADE 5,FEMALE,"  4,382 "
2013-2014,PRIVATE,REGION 7,GRADE 5,FEMALE,"  5,395 "
2013-2014,PRIVATE,REGION 8,GRADE 5,FEMALE,"  1,344 "
2013-2014,PRIVATE,REGION 9,GRADE 5,FEMALE,"  1,055 "
2013-2014,PRIVATE,REGION 10,GRADE 5,FEMALE,"  2,636 "
2013-2014,PRIVATE,REGION 11,GRADE 5,FEMALE,"  3,330 "
2013-2014,PRIVATE,REGION 12,GRADE 5,FEMALE,"  2,464 "
2013-2014,PRIVATE,CARAGA,GRADE 5,FEMALE,  762 
2013-2014,PRIVATE,BARMM,GRADE 5,FEMALE,"  1,359 "
2013-2014,PRIVATE,CAR,GRADE 5,FEMALE,"  1,782 "
2013-2014,PRIVATE,NCR,GRADE 5,FEMALE,"  21,102 "
2013-2014,PRIVATE,REGION 1,GRADE 6,MALE,"  4,084 "
2013-2014,PRIVATE,REGION 2,GRADE 6,MALE,"  2,159 "
2013-2014,PRIVATE,REGION 3,GRADE 6,MALE,"  14,641 "
2013-2014,PRIVATE,REGION 4A,GRADE 6,MALE,"  24,476 "
2013-2014,PRIVATE,REGION 4B,GRADE 6,MALE,"  1,104 "
2013-2014,PRIVATE,REGION 5,GRADE 6,MALE,"  2,419 "
2013-2014,PRIVATE,REGION 6,GRADE 6,MALE,"  4,491 "
2013-2014,PRIVATE,REGION 7,GRADE 6,MALE,"  5,961 "
2013-2014,PRIVATE,REGION 8,GRADE 6,MALE,"  1,455 "
2013-2014,PRIVATE,REGION 9,GRADE 6,MALE,"  1,183 "
2013-2014,PRIVATE,REGION 10,GRADE 6,MALE,"  3,047 "
2013-2014,PRIVATE,REGION 11,GRADE 6,MALE,"  3,885 "
2013-2014,PRIVATE,REGION 12,GRADE 6,MALE,"  2,656 "
2013-2014,PRIVATE,CARAGA,GRADE 6,MALE,  912 
2013-2014,PRIVATE,BARMM,GRADE 6,MALE,"  1,581 "
2013-2014,PRIVATE,CAR,GRADE 6,MALE,"  1,989 "
2013-2014,PRIVATE,NCR,GRADE 6,MALE,"  23,955 "
2013-2014,PRIVATE,REGION 1,GRADE 6,FEMALE,"  3,850 "
2013-2014,PRIVATE,REGION 2,GRADE 6,FEMALE,"  2,040 "
2013-2014,PRIVATE,REGION 3,GRADE 6,FEMALE,"  13,755 "
2013-2014,PRIVATE,REGION 4A,GRADE 6,FEMALE,"  22,938 "
2013-2014,PRIVATE,REGION 4B,GRADE 6,FEMALE,"  1,074 "
2013-2014,PRIVATE,REGION 5,GRADE 6,FEMALE,"  2,307 "
2013-2014,PRIVATE,REGION 6,GRADE 6,FEMALE,"  4,404 "
2013-2014,PRIVATE,REGION 7,GRADE 6,FEMALE,"  5,627 "
2013-2014,PRIVATE,REGION 8,GRADE 6,FEMALE,"  1,265 "
2013-2014,PRIVATE,REGION 9,GRADE 6,FEMALE,"  1,149 "
2013-2014,PRIVATE,REGION 10,GRADE 6,FEMALE,"  2,716 "
2013-2014,PRIVATE,REGION 11,GRADE 6,FEMALE,"  3,592 "
2013-2014,PRIVATE,REGION 12,GRADE 6,FEMALE,"  2,413 "
2013-2014,PRIVATE,CARAGA,GRADE 6,FEMALE,  819 
2013-2014,PRIVATE,BARMM,GRADE 6,FEMALE,"  1,676 "
2013-2014,PRIVATE,CAR,GRADE 6,FEMALE,"  1,838 "
2013-2014,PRIVATE,NCR,GRADE 6,FEMALE,"  22,888 "
2013-2014,SUCSLUCS,REGION 1,KINDERGARTEN,MALE,  201 
2013-2014,SUCSLUCS,REGION 2,KINDERGARTEN,MALE,  21 
2013-2014,SUCSLUCS,REGION 3,KINDERGARTEN,MALE, - 
2013-2014,SUCSLUCS,REGION 4A,KINDERGARTEN,MALE,  139 
2013-2014,SUCSLUCS,REGION 4B,KINDERGARTEN,MALE,  38 
2013-2014,SUCSLUCS,REGION 5,KINDERGARTEN,MALE,  36 
2013-2014,SUCSLUCS,REGION 6,KINDERGARTEN,MALE,  73 
2013-2014,SUCSLUCS,REGION 7,KINDERGARTEN,MALE,  204 
2013-2014,SUCSLUCS,REGION 8,KINDERGARTEN,MALE,  16 
2013-2014,SUCSLUCS,REGION 9,KINDERGARTEN,MALE, - 
2013-2014,SUCSLUCS,REGION 10,KINDERGARTEN,MALE, - 
2013-2014,SUCSLUCS,REGION 11,KINDERGARTEN,MALE, - 
2013-2014,SUCSLUCS,REGION 12,KINDERGARTEN,MALE,  15 
2013-2014,SUCSLUCS,CARAGA,KINDERGARTEN,MALE, - 
2013-2014,SUCSLUCS,BARMM,KINDERGARTEN,MALE,  31 
2013-2014,SUCSLUCS,CAR,KINDERGARTEN,MALE,  200 
2013-2014,SUCSLUCS,NCR,KINDERGARTEN,MALE,  51 
2013-2014,SUCSLUCS,REGION 1,KINDERGARTEN,FEMALE,  241 
2013-2014,SUCSLUCS,REGION 2,KINDERGARTEN,FEMALE,  22 
2013-2014,SUCSLUCS,REGION 3,KINDERGARTEN,FEMALE, - 
2013-2014,SUCSLUCS,REGION 4A,KINDERGARTEN,FEMALE,  177 
2013-2014,SUCSLUCS,REGION 4B,KINDERGARTEN,FEMALE,  38 
2013-2014,SUCSLUCS,REGION 5,KINDERGARTEN,FEMALE,  34 
2013-2014,SUCSLUCS,REGION 6,KINDERGARTEN,FEMALE,  81 
2013-2014,SUCSLUCS,REGION 7,KINDERGARTEN,FEMALE,  187 
2013-2014,SUCSLUCS,REGION 8,KINDERGARTEN,FEMALE,  18 
2013-2014,SUCSLUCS,REGION 9,KINDERGARTEN,FEMALE, - 
2013-2014,SUCSLUCS,REGION 10,KINDERGARTEN,FEMALE, - 
2013-2014,SUCSLUCS,REGION 11,KINDERGARTEN,FEMALE, - 
2013-2014,SUCSLUCS,REGION 12,KINDERGARTEN,FEMALE,  10 
2013-2014,SUCSLUCS,CARAGA,KINDERGARTEN,FEMALE, - 
2013-2014,SUCSLUCS,BARMM,KINDERGARTEN,FEMALE,  42 
2013-2014,SUCSLUCS,CAR,KINDERGARTEN,FEMALE,  187 
2013-2014,SUCSLUCS,NCR,KINDERGARTEN,FEMALE,  72 
2013-2014,SUCSLUCS,REGION 1,GRADE 1,MALE,  146 
2013-2014,SUCSLUCS,REGION 2,GRADE 1,MALE, - 
2013-2014,SUCSLUCS,REGION 3,GRADE 1,MALE, - 
2013-2014,SUCSLUCS,REGION 4A,GRADE 1,MALE,  124 
2013-2014,SUCSLUCS,REGION 4B,GRADE 1,MALE,  60 
