SCHOOL YEAR,SECTOR,REGION,GRADE LEVEL,GENDER,NUMBER OF ENROLLEES
2014-2015,PRIVATE,REGION 11,NON-GRADE (SECONDARY),FEMALE,0
2014-2015,PRIVATE,REGION 11,NON-GRADE (SECONDARY),MALE,0
2014-2015,PRIVATE,REGION 12,GRADE 1,FEMALE,3282
2014-2015,PRIVATE,REGION 12,GRADE 1,MALE,3539
2014-2015,PRIVATE,REGION 12,GRADE 10,FEMALE,6795
2014-2015,PRIVATE,REGION 12,GRADE 10,MALE,6620
2014-2015,PRIVATE,REGION 12,GRADE 2,FEMALE,3084
2014-2015,PRIVATE,REGION 12,GRADE 2,MALE,3548
2014-2015,PRIVATE,REGION 12,GRADE 3,FEMALE,2925
2014-2015,PRIVATE,REGION 12,GRADE 3,MALE,3354
2014-2015,PRIVATE,REGION 12,GRADE 4,FEMALE,2771
2014-2015,PRIVATE,REGION 12,GRADE 4,MALE,3008
2014-2015,PRIVATE,REGION 12,GRADE 5,FEMALE,2496
2014-2015,PRIVATE,REGION 12,GRADE 5,MALE,2699
2014-2015,PRIVATE,REGION 12,GRADE 6,FEMALE,2678
2014-2015,PRIVATE,REGION 12,GRADE 6,MALE,2917
2014-2015,PRIVATE,REGION 12,GRADE 7,FEMALE,7923
2014-2015,PRIVATE,REGION 12,GRADE 7,MALE,8396
2014-2015,PRIVATE,REGION 12,GRADE 8,FEMALE,7717
2014-2015,PRIVATE,REGION 12,GRADE 8,MALE,7651
2014-2015,PRIVATE,REGION 12,GRADE 9,FEMALE,7014
2014-2015,PRIVATE,REGION 12,GRADE 9,MALE,6904
2014-2015,PRIVATE,REGION 12,KINDERGARTEN,FEMALE,9122
2014-2015,PRIVATE,REGION 12,KINDERGARTEN,MALE,9565
2014-2015,PRIVATE,REGION 12,NON-GRADE (PRIMARY),FEMALE,19
2014-2015,PRIVATE,REGION 12,NON-GRADE (PRIMARY),MALE,38
2014-2015,PRIVATE,REGION 12,NON-GRADE (SECONDARY),FEMALE,0
2014-2015,PRIVATE,REGION 12,NON-GRADE (SECONDARY),MALE,0
2014-2015,PRIVATE,REGION 2,GRADE 1,FEMALE,2267
2014-2015,PRIVATE,REGION 2,GRADE 1,MALE,2446
2014-2015,PRIVATE,REGION 2,GRADE 10,FEMALE,5325
2014-2015,PRIVATE,REGION 2,GRADE 10,MALE,5338
2014-2015,PRIVATE,REGION 2,GRADE 2,FEMALE,2230
2014-2015,PRIVATE,REGION 2,GRADE 2,MALE,2353
2014-2015,PRIVATE,REGION 2,GRADE 3,FEMALE,2062
2014-2015,PRIVATE,REGION 2,GRADE 3,MALE,2344
2014-2015,PRIVATE,REGION 2,GRADE 4,FEMALE,1974
2014-2015,PRIVATE,REGION 2,GRADE 4,MALE,2088
2014-2015,PRIVATE,REGION 2,GRADE 5,FEMALE,1882
2014-2015,PRIVATE,REGION 2,GRADE 5,MALE,2028
2014-2015,PRIVATE,REGION 2,GRADE 6,FEMALE,1969
2014-2015,PRIVATE,REGION 2,GRADE 6,MALE,2026
2014-2015,PRIVATE,REGION 2,GRADE 7,FEMALE,6002
2014-2015,PRIVATE,REGION 2,GRADE 7,MALE,6096
2014-2015,PRIVATE,REGION 2,GRADE 8,FEMALE,5837
2014-2015,PRIVATE,REGION 2,GRADE 8,MALE,5791
2014-2015,PRIVATE,REGION 2,GRADE 9,FEMALE,5534
2014-2015,PRIVATE,REGION 2,GRADE 9,MALE,5592
2014-2015,PRIVATE,REGION 2,KINDERGARTEN,FEMALE,5705
2014-2015,PRIVATE,REGION 2,KINDERGARTEN,MALE,5954
2014-2015,PRIVATE,REGION 2,NON-GRADE (PRIMARY),FEMALE,2
2014-2015,PRIVATE,REGION 2,NON-GRADE (PRIMARY),MALE,12
2014-2015,PRIVATE,REGION 2,NON-GRADE (SECONDARY),FEMALE,0
2014-2015,PRIVATE,REGION 2,NON-GRADE (SECONDARY),MALE,0
2014-2015,PRIVATE,REGION 3,GRADE 1,FEMALE,14331
2014-2015,PRIVATE,REGION 3,GRADE 1,MALE,15119
2014-2015,PRIVATE,REGION 3,GRADE 10,FEMALE,21956
2014-2015,PRIVATE,REGION 3,GRADE 10,MALE,21122
2014-2015,PRIVATE,REGION 3,GRADE 2,FEMALE,13877
2014-2015,PRIVATE,REGION 3,GRADE 2,MALE,15102
2014-2015,PRIVATE,REGION 3,GRADE 3,FEMALE,14048
2014-2015,PRIVATE,REGION 3,GRADE 3,MALE,14969
2014-2015,PRIVATE,REGION 3,GRADE 4,FEMALE,13211
2014-2015,PRIVATE,REGION 3,GRADE 4,MALE,14260
2014-2015,PRIVATE,REGION 3,GRADE 5,FEMALE,12866
2014-2015,PRIVATE,REGION 3,GRADE 5,MALE,13791
2014-2015,PRIVATE,REGION 3,GRADE 6,FEMALE,13874
2014-2015,PRIVATE,REGION 3,GRADE 6,MALE,14951
2014-2015,PRIVATE,REGION 3,GRADE 7,FEMALE,22885
2014-2015,PRIVATE,REGION 3,GRADE 7,MALE,23453
2014-2015,PRIVATE,REGION 3,GRADE 8,FEMALE,23098
2014-2015,PRIVATE,REGION 3,GRADE 8,MALE,22916
2014-2015,PRIVATE,REGION 3,GRADE 9,FEMALE,22379
2014-2015,PRIVATE,REGION 3,GRADE 9,MALE,22357
2014-2015,PRIVATE,REGION 3,KINDERGARTEN,FEMALE,24681
2014-2015,PRIVATE,REGION 3,KINDERGARTEN,MALE,25750
2014-2015,PRIVATE,REGION 3,NON-GRADE (PRIMARY),FEMALE,112
2014-2015,PRIVATE,REGION 3,NON-GRADE (PRIMARY),MALE,203
2014-2015,PRIVATE,REGION 3,NON-GRADE (SECONDARY),FEMALE,0
2014-2015,PRIVATE,REGION 3,NON-GRADE (SECONDARY),MALE,0
2014-2015,PRIVATE,REGION 4A,GRADE 1,FEMALE,22456
2014-2015,PRIVATE,REGION 4A,GRADE 1,MALE,24050
2014-2015,PRIVATE,REGION 4A,GRADE 10,FEMALE,30228
2014-2015,PRIVATE,REGION 4A,GRADE 10,MALE,29814
2014-2015,PRIVATE,REGION 4A,GRADE 2,FEMALE,22143
2014-2015,PRIVATE,REGION 4A,GRADE 2,MALE,23590
2014-2015,PRIVATE,REGION 4A,GRADE 3,FEMALE,21866
2014-2015,PRIVATE,REGION 4A,GRADE 3,MALE,23707
2014-2015,PRIVATE,REGION 4A,GRADE 4,FEMALE,20603
2014-2015,PRIVATE,REGION 4A,GRADE 4,MALE,22447
2014-2015,PRIVATE,REGION 4A,GRADE 5,FEMALE,20047
2014-2015,PRIVATE,REGION 4A,GRADE 5,MALE,21436
2014-2015,PRIVATE,REGION 4A,GRADE 6,FEMALE,20625
2014-2015,PRIVATE,REGION 4A,GRADE 6,MALE,22271
2014-2015,PRIVATE,REGION 4A,GRADE 7,FEMALE,31402
2014-2015,PRIVATE,REGION 4A,GRADE 7,MALE,31596
2014-2015,PRIVATE,REGION 4A,GRADE 8,FEMALE,31381
2014-2015,PRIVATE,REGION 4A,GRADE 8,MALE,31572
2014-2015,PRIVATE,REGION 4A,GRADE 9,FEMALE,30485
2014-2015,PRIVATE,REGION 4A,GRADE 9,MALE,30211
2014-2015,PRIVATE,REGION 4A,KINDERGARTEN,FEMALE,36331
2014-2015,PRIVATE,REGION 4A,KINDERGARTEN,MALE,37530
2014-2015,PRIVATE,REGION 4A,NON-GRADE (PRIMARY),FEMALE,372
2014-2015,PRIVATE,REGION 4A,NON-GRADE (PRIMARY),MALE,604
2014-2015,PRIVATE,REGION 4A,NON-GRADE (SECONDARY),FEMALE,0
2014-2015,PRIVATE,REGION 4A,NON-GRADE (SECONDARY),MALE,0
2014-2015,PRIVATE,REGION 4B,GRADE 1,FEMALE,1163
2014-2015,PRIVATE,REGION 4B,GRADE 1,MALE,1219
2014-2015,PRIVATE,REGION 4B,GRADE 10,FEMALE,3494
2014-2015,PRIVATE,REGION 4B,GRADE 10,MALE,3390
2014-2015,PRIVATE,REGION 4B,GRADE 2,FEMALE,1133
2014-2015,PRIVATE,REGION 4B,GRADE 2,MALE,1241
2014-2015,PRIVATE,REGION 4B,GRADE 3,FEMALE,1095
2014-2015,PRIVATE,REGION 4B,GRADE 3,MALE,1195
2014-2015,PRIVATE,REGION 4B,GRADE 4,FEMALE,1049
2014-2015,PRIVATE,REGION 4B,GRADE 4,MALE,1163
2014-2015,PRIVATE,REGION 4B,GRADE 5,FEMALE,994
2014-2015,PRIVATE,REGION 4B,GRADE 5,MALE,1078
2014-2015,PRIVATE,REGION 4B,GRADE 6,FEMALE,1090
2014-2015,PRIVATE,REGION 4B,GRADE 6,MALE,1150
2014-2015,PRIVATE,REGION 4B,GRADE 7,FEMALE,3704
2014-2015,PRIVATE,REGION 4B,GRADE 7,MALE,3936
2014-2015,PRIVATE,REGION 4B,GRADE 8,FEMALE,3915
2014-2015,PRIVATE,REGION 4B,GRADE 8,MALE,3874
2014-2015,PRIVATE,REGION 4B,GRADE 9,FEMALE,3694
2014-2015,PRIVATE,REGION 4B,GRADE 9,MALE,3584
2014-2015,PRIVATE,REGION 4B,KINDERGARTEN,FEMALE,2859
2014-2015,PRIVATE,REGION 4B,KINDERGARTEN,MALE,2966
2014-2015,PRIVATE,REGION 4B,NON-GRADE (PRIMARY),FEMALE,4
2014-2015,PRIVATE,REGION 4B,NON-GRADE (PRIMARY),MALE,16
2014-2015,PRIVATE,REGION 4B,NON-GRADE (SECONDARY),FEMALE,0
2014-2015,PRIVATE,REGION 4B,NON-GRADE (SECONDARY),MALE,0
2014-2015,PRIVATE,REGION 5,GRADE 1,FEMALE,3068
2014-2015,PRIVATE,REGION 5,GRADE 1,MALE,3392
2014-2015,PRIVATE,REGION 5,GRADE 10,FEMALE,6968
2014-2015,PRIVATE,REGION 5,GRADE 10,MALE,7091
2014-2015,PRIVATE,REGION 5,GRADE 2,FEMALE,2832
2014-2015,PRIVATE,REGION 5,GRADE 2,MALE,3234
2014-2015,PRIVATE,REGION 5,GRADE 3,FEMALE,2837
2014-2015,PRIVATE,REGION 5,GRADE 3,MALE,3062
2014-2015,PRIVATE,REGION 5,GRADE 4,FEMALE,2656
2014-2015,PRIVATE,REGION 5,GRADE 4,MALE,2828
2014-2015,PRIVATE,REGION 5,GRADE 5,FEMALE,2441
2014-2015,PRIVATE,REGION 5,GRADE 5,MALE,2592
2014-2015,PRIVATE,REGION 5,GRADE 6,FEMALE,2520
2014-2015,PRIVATE,REGION 5,GRADE 6,MALE,2613
2014-2015,PRIVATE,REGION 5,GRADE 7,FEMALE,8539
2014-2015,PRIVATE,REGION 5,GRADE 7,MALE,8605
2014-2015,PRIVATE,REGION 5,GRADE 8,FEMALE,7914
2014-2015,PRIVATE,REGION 5,GRADE 8,MALE,8195
2014-2015,PRIVATE,REGION 5,GRADE 9,FEMALE,7405
2014-2015,PRIVATE,REGION 5,GRADE 9,MALE,7147
2014-2015,PRIVATE,REGION 5,KINDERGARTEN,FEMALE,7722
2014-2015,PRIVATE,REGION 5,KINDERGARTEN,MALE,8094
2014-2015,PRIVATE,REGION 5,NON-GRADE (PRIMARY),FEMALE,16
2014-2015,PRIVATE,REGION 5,NON-GRADE (PRIMARY),MALE,38
2014-2015,PRIVATE,REGION 5,NON-GRADE (SECONDARY),FEMALE,0
2014-2015,PRIVATE,REGION 5,NON-GRADE (SECONDARY),MALE,0
2014-2015,PRIVATE,REGION 6,GRADE 1,FEMALE,5234
2014-2015,PRIVATE,REGION 6,GRADE 1,MALE,5683
2014-2015,PRIVATE,REGION 6,GRADE 10,FEMALE,9202
2014-2015,PRIVATE,REGION 6,GRADE 10,MALE,9166
2014-2015,PRIVATE,REGION 6,GRADE 2,FEMALE,5109
2014-2015,PRIVATE,REGION 6,GRADE 2,MALE,5832
2014-2015,PRIVATE,REGION 6,GRADE 3,FEMALE,5333
2014-2015,PRIVATE,REGION 6,GRADE 3,MALE,5739
2014-2015,PRIVATE,REGION 6,GRADE 4,FEMALE,4682
2014-2015,PRIVATE,REGION 6,GRADE 4,MALE,5102
2014-2015,PRIVATE,REGION 6,GRADE 5,FEMALE,4377
2014-2015,PRIVATE,REGION 6,GRADE 5,MALE,4730
2014-2015,PRIVATE,REGION 6,GRADE 6,FEMALE,4439
2014-2015,PRIVATE,REGION 6,GRADE 6,MALE,4913
2014-2015,PRIVATE,REGION 6,GRADE 7,FEMALE,9826
2014-2015,PRIVATE,REGION 6,GRADE 7,MALE,9933
2014-2015,PRIVATE,REGION 6,GRADE 8,FEMALE,9709
2014-2015,PRIVATE,REGION 6,GRADE 8,MALE,9889
2014-2015,PRIVATE,REGION 6,GRADE 9,FEMALE,9192
2014-2015,PRIVATE,REGION 6,GRADE 9,MALE,9230
2014-2015,PRIVATE,REGION 6,KINDERGARTEN,FEMALE,18462
2014-2015,PRIVATE,REGION 6,KINDERGARTEN,MALE,19000
2014-2015,PRIVATE,REGION 6,NON-GRADE (PRIMARY),FEMALE,19
2014-2015,PRIVATE,REGION 6,NON-GRADE (PRIMARY),MALE,95
2014-2015,PRIVATE,REGION 6,NON-GRADE (SECONDARY),FEMALE,0
2014-2015,PRIVATE,REGION 6,NON-GRADE (SECONDARY),MALE,0
2014-2015,PRIVATE,REGION 7,GRADE 1,FEMALE,6169
2014-2015,PRIVATE,REGION 7,GRADE 1,MALE,6640
2014-2015,PRIVATE,REGION 7,GRADE 10,FEMALE,12512
2014-2015,PRIVATE,REGION 7,GRADE 10,MALE,12503
2014-2015,PRIVATE,REGION 7,GRADE 2,FEMALE,6227
2014-2015,PRIVATE,REGION 7,GRADE 2,MALE,6468
2014-2015,PRIVATE,REGION 7,GRADE 3,FEMALE,6915
2014-2015,PRIVATE,REGION 7,GRADE 3,MALE,7124
2014-2015,PRIVATE,REGION 7,GRADE 4,FEMALE,5936
2014-2015,PRIVATE,REGION 7,GRADE 4,MALE,6077
2014-2015,PRIVATE,REGION 7,GRADE 5,FEMALE,5366
2014-2015,PRIVATE,REGION 7,GRADE 5,MALE,5585
2014-2015,PRIVATE,REGION 7,GRADE 6,FEMALE,5346
2014-2015,PRIVATE,REGION 7,GRADE 6,MALE,5879
2014-2015,PRIVATE,REGION 7,GRADE 7,FEMALE,13159
2014-2015,PRIVATE,REGION 7,GRADE 7,MALE,13433
2014-2015,PRIVATE,REGION 7,GRADE 8,FEMALE,13602
2014-2015,PRIVATE,REGION 7,GRADE 8,MALE,13261
2014-2015,PRIVATE,REGION 7,GRADE 9,FEMALE,12924
2014-2015,PRIVATE,REGION 7,GRADE 9,MALE,12556
2014-2015,PRIVATE,REGION 7,KINDERGARTEN,FEMALE,12886
2014-2015,PRIVATE,REGION 7,KINDERGARTEN,MALE,13245
2014-2015,PRIVATE,REGION 7,NON-GRADE (PRIMARY),FEMALE,38
2014-2015,PRIVATE,REGION 7,NON-GRADE (PRIMARY),MALE,121
2014-2015,PRIVATE,REGION 7,NON-GRADE (SECONDARY),FEMALE,0
2014-2015,PRIVATE,REGION 7,NON-GRADE (SECONDARY),MALE,0
2014-2015,PRIVATE,REGION 8,GRADE 1,FEMALE,1524
2014-2015,PRIVATE,REGION 8,GRADE 1,MALE,1661
2014-2015,PRIVATE,REGION 8,GRADE 10,FEMALE,4286
2014-2015,PRIVATE,REGION 8,GRADE 10,MALE,4138
2014-2015,PRIVATE,REGION 8,GRADE 2,FEMALE,1437
2014-2015,PRIVATE,REGION 8,GRADE 2,MALE,1529
2014-2015,PRIVATE,REGION 8,GRADE 3,FEMALE,1472
2014-2015,PRIVATE,REGION 8,GRADE 3,MALE,1709
2014-2015,PRIVATE,REGION 8,GRADE 4,FEMALE,1545
2014-2015,PRIVATE,REGION 8,GRADE 4,MALE,1703
2014-2015,PRIVATE,REGION 8,GRADE 5,FEMALE,1278
2014-2015,PRIVATE,REGION 8,GRADE 5,MALE,1327
2014-2015,PRIVATE,REGION 8,GRADE 6,FEMALE,1357
2014-2015,PRIVATE,REGION 8,GRADE 6,MALE,1452
2014-2015,PRIVATE,REGION 8,GRADE 7,FEMALE,4458
2014-2015,PRIVATE,REGION 8,GRADE 7,MALE,4740
2014-2015,PRIVATE,REGION 8,GRADE 8,FEMALE,4476
2014-2015,PRIVATE,REGION 8,GRADE 8,MALE,4523
2014-2015,PRIVATE,REGION 8,GRADE 9,FEMALE,4344
2014-2015,PRIVATE,REGION 8,GRADE 9,MALE,4142
2014-2015,PRIVATE,REGION 8,KINDERGARTEN,FEMALE,3868
2014-2015,PRIVATE,REGION 8,KINDERGARTEN,MALE,4043
2014-2015,PRIVATE,REGION 8,NON-GRADE (PRIMARY),FEMALE,77
2014-2015,PRIVATE,REGION 8,NON-GRADE (PRIMARY),MALE,84
2014-2015,PRIVATE,REGION 8,NON-GRADE (SECONDARY),FEMALE,0
2014-2015,PRIVATE,REGION 8,NON-GRADE (SECONDARY),MALE,0
2014-2015,PRIVATE,REGION 9,GRADE 1,FEMALE,1310
2014-2015,PRIVATE,REGION 9,GRADE 1,MALE,1408
2014-2015,PRIVATE,REGION 9,GRADE 10,FEMALE,3208
2014-2015,PRIVATE,REGION 9,GRADE 10,MALE,3046
2014-2015,PRIVATE,REGION 9,GRADE 2,FEMALE,1258
2014-2015,PRIVATE,REGION 9,GRADE 2,MALE,1418
2014-2015,PRIVATE,REGION 9,GRADE 3,FEMALE,1312
2014-2015,PRIVATE,REGION 9,GRADE 3,MALE,1409
2014-2015,PRIVATE,REGION 9,GRADE 4,FEMALE,1159
2014-2015,PRIVATE,REGION 9,GRADE 4,MALE,1318
2014-2015,PRIVATE,REGION 9,GRADE 5,FEMALE,1085
2014-2015,PRIVATE,REGION 9,GRADE 5,MALE,1185
2014-2015,PRIVATE,REGION 9,GRADE 6,FEMALE,1120
2014-2015,PRIVATE,REGION 9,GRADE 6,MALE,1163
2014-2015,PRIVATE,REGION 9,GRADE 7,FEMALE,3348
2014-2015,PRIVATE,REGION 9,GRADE 7,MALE,3528
2014-2015,PRIVATE,REGION 9,GRADE 8,FEMALE,3446
2014-2015,PRIVATE,REGION 9,GRADE 8,MALE,3438
2014-2015,PRIVATE,REGION 9,GRADE 9,FEMALE,3193
2014-2015,PRIVATE,REGION 9,GRADE 9,MALE,3064
2014-2015,PRIVATE,REGION 9,KINDERGARTEN,FEMALE,4446
2014-2015,PRIVATE,REGION 9,KINDERGARTEN,MALE,4481
2014-2015,PRIVATE,REGION 9,NON-GRADE (PRIMARY),FEMALE,9
2014-2015,PRIVATE,REGION 9,NON-GRADE (PRIMARY),MALE,32
2014-2015,PRIVATE,REGION 9,NON-GRADE (SECONDARY),FEMALE,0
2014-2015,PRIVATE,REGION 9,NON-GRADE (SECONDARY),MALE,0
2014-2015,PUBLIC,BARMM,GRADE 1,FEMALE,61112
2014-2015,PUBLIC,BARMM,GRADE 1,MALE,61576
2014-2015,PUBLIC,BARMM,GRADE 10,FEMALE,18111
2014-2015,PUBLIC,BARMM,GRADE 10,MALE,13216
2014-2015,PUBLIC,BARMM,GRADE 2,FEMALE,56228
2014-2015,PUBLIC,BARMM,GRADE 2,MALE,55705
2014-2015,PUBLIC,BARMM,GRADE 3,FEMALE,51519
2014-2015,PUBLIC,BARMM,GRADE 3,MALE,49961
2014-2015,PUBLIC,BARMM,GRADE 4,FEMALE,45051
2014-2015,PUBLIC,BARMM,GRADE 4,MALE,42157
2014-2015,PUBLIC,BARMM,GRADE 5,FEMALE,38472
2014-2015,PUBLIC,BARMM,GRADE 5,MALE,33480
2014-2015,PUBLIC,BARMM,GRADE 6,FEMALE,33973
2014-2015,PUBLIC,BARMM,GRADE 6,MALE,28083
2014-2015,PUBLIC,BARMM,GRADE 7,FEMALE,24052
2014-2015,PUBLIC,BARMM,GRADE 7,MALE,18401
2014-2015,PUBLIC,BARMM,GRADE 8,FEMALE,23175
2014-2015,PUBLIC,BARMM,GRADE 8,MALE,16572
2014-2015,PUBLIC,BARMM,GRADE 9,FEMALE,20213
2014-2015,PUBLIC,BARMM,GRADE 9,MALE,14344
2014-2015,PUBLIC,BARMM,KINDERGARTEN,FEMALE,40521
2014-2015,PUBLIC,BARMM,KINDERGARTEN,MALE,38041
2014-2015,PUBLIC,BARMM,NON-GRADE (PRIMARY),FEMALE,17
2014-2015,PUBLIC,BARMM,NON-GRADE (PRIMARY),MALE,46
2014-2015,PUBLIC,BARMM,NON-GRADE (SECONDARY),FEMALE,0
2014-2015,PUBLIC,BARMM,NON-GRADE (SECONDARY),MALE,0
2014-2015,PUBLIC,CAR,GRADE 1,FEMALE,16715
2014-2015,PUBLIC,CAR,GRADE 1,MALE,18902
2014-2015,PUBLIC,CAR,GRADE 10,FEMALE,10543
2014-2015,PUBLIC,CAR,GRADE 10,MALE,9542
2014-2015,PUBLIC,CAR,GRADE 2,FEMALE,16974
2014-2015,PUBLIC,CAR,GRADE 2,MALE,19165
2014-2015,PUBLIC,CAR,GRADE 3,FEMALE,17663
2014-2015,PUBLIC,CAR,GRADE 3,MALE,20856
2014-2015,PUBLIC,CAR,GRADE 4,FEMALE,16976
2014-2015,PUBLIC,CAR,GRADE 4,MALE,19085
2014-2015,PUBLIC,CAR,GRADE 5,FEMALE,16478
2014-2015,PUBLIC,CAR,GRADE 5,MALE,17956
2014-2015,PUBLIC,CAR,GRADE 6,FEMALE,15914
2014-2015,PUBLIC,CAR,GRADE 6,MALE,16663
2014-2015,PUBLIC,CAR,GRADE 7,FEMALE,12594
2014-2015,PUBLIC,CAR,GRADE 7,MALE,13428
2014-2015,PUBLIC,CAR,GRADE 8,FEMALE,12311
2014-2015,PUBLIC,CAR,GRADE 8,MALE,12053
2014-2015,PUBLIC,CAR,GRADE 9,FEMALE,11415
2014-2015,PUBLIC,CAR,GRADE 9,MALE,10495
2014-2015,PUBLIC,CAR,KINDERGARTEN,FEMALE,15237
2014-2015,PUBLIC,CAR,KINDERGARTEN,MALE,16109
2014-2015,PUBLIC,CAR,NON-GRADE (PRIMARY),FEMALE,186
2014-2015,PUBLIC,CAR,NON-GRADE (PRIMARY),MALE,324
2014-2015,PUBLIC,CAR,NON-GRADE (SECONDARY),FEMALE,9
2014-2015,PUBLIC,CAR,NON-GRADE (SECONDARY),MALE,9
2014-2015,PUBLIC,CARAGA,GRADE 1,FEMALE,33309
2014-2015,PUBLIC,CARAGA,GRADE 1,MALE,38311
2014-2015,PUBLIC,CARAGA,GRADE 10,FEMALE,18657
2014-2015,PUBLIC,CARAGA,GRADE 10,MALE,17212
2014-2015,PUBLIC,CARAGA,GRADE 2,FEMALE,32063
2014-2015,PUBLIC,CARAGA,GRADE 2,MALE,36695
2014-2015,PUBLIC,CARAGA,GRADE 3,FEMALE,34058
2014-2015,PUBLIC,CARAGA,GRADE 3,MALE,39047
2014-2015,PUBLIC,CARAGA,GRADE 4,FEMALE,33684
2014-2015,PUBLIC,CARAGA,GRADE 4,MALE,36946
2014-2015,PUBLIC,CARAGA,GRADE 5,FEMALE,31582
2014-2015,PUBLIC,CARAGA,GRADE 5,MALE,32712
2014-2015,PUBLIC,CARAGA,GRADE 6,FEMALE,29117
2014-2015,PUBLIC,CARAGA,GRADE 6,MALE,29643
2014-2015,PUBLIC,CARAGA,GRADE 7,FEMALE,25466
2014-2015,PUBLIC,CARAGA,GRADE 7,MALE,25947
2014-2015,PUBLIC,CARAGA,GRADE 8,FEMALE,23488
2014-2015,PUBLIC,CARAGA,GRADE 8,MALE,22938
2014-2015,PUBLIC,CARAGA,GRADE 9,FEMALE,20624
2014-2015,PUBLIC,CARAGA,GRADE 9,MALE,19146
2014-2015,PUBLIC,CARAGA,KINDERGARTEN,FEMALE,27789
2014-2015,PUBLIC,CARAGA,KINDERGARTEN,MALE,28865
2014-2015,PUBLIC,CARAGA,NON-GRADE (PRIMARY),FEMALE,484
2014-2015,PUBLIC,CARAGA,NON-GRADE (PRIMARY),MALE,699
2014-2015,PUBLIC,CARAGA,NON-GRADE (SECONDARY),FEMALE,27
2014-2015,PUBLIC,CARAGA,NON-GRADE (SECONDARY),MALE,38
2014-2015,PUBLIC,NCR,GRADE 1,FEMALE,103175
2014-2015,PUBLIC,NCR,GRADE 1,MALE,113461
2014-2015,PUBLIC,NCR,GRADE 10,FEMALE,78056
2014-2015,PUBLIC,NCR,GRADE 10,MALE,74302
2014-2015,PUBLIC,NCR,GRADE 2,FEMALE,100113
2014-2015,PUBLIC,NCR,GRADE 2,MALE,109784
2014-2015,PUBLIC,NCR,GRADE 3,FEMALE,101974
2014-2015,PUBLIC,NCR,GRADE 3,MALE,113188
2014-2015,PUBLIC,NCR,GRADE 4,FEMALE,98635
2014-2015,PUBLIC,NCR,GRADE 4,MALE,105109
2014-2015,PUBLIC,NCR,GRADE 5,FEMALE,94189
2014-2015,PUBLIC,NCR,GRADE 5,MALE,98609
2014-2015,PUBLIC,NCR,GRADE 6,FEMALE,92432
2014-2015,PUBLIC,NCR,GRADE 6,MALE,94205
2014-2015,PUBLIC,NCR,GRADE 7,FEMALE,91201
2014-2015,PUBLIC,NCR,GRADE 7,MALE,95251
2014-2015,PUBLIC,NCR,GRADE 8,FEMALE,89047
2014-2015,PUBLIC,NCR,GRADE 8,MALE,90951
2014-2015,PUBLIC,NCR,GRADE 9,FEMALE,84648
2014-2015,PUBLIC,NCR,GRADE 9,MALE,81862
2014-2015,PUBLIC,NCR,KINDERGARTEN,FEMALE,70155
2014-2015,PUBLIC,NCR,KINDERGARTEN,MALE,71414
2014-2015,PUBLIC,NCR,NON-GRADE (PRIMARY),FEMALE,2730
2014-2015,PUBLIC,NCR,NON-GRADE (PRIMARY),MALE,4679
2014-2015,PUBLIC,NCR,NON-GRADE (SECONDARY),FEMALE,119
2014-2015,PUBLIC,NCR,NON-GRADE (SECONDARY),MALE,158
2014-2015,PUBLIC,REGION 1,GRADE 1,FEMALE,49570
2014-2015,PUBLIC,REGION 1,GRADE 1,MALE,55475
2014-2015,PUBLIC,REGION 1,GRADE 10,FEMALE,35208
2014-2015,PUBLIC,REGION 1,GRADE 10,MALE,35912
2014-2015,PUBLIC,REGION 1,GRADE 2,FEMALE,49962
2014-2015,PUBLIC,REGION 1,GRADE 2,MALE,57013
2014-2015,PUBLIC,REGION 1,GRADE 3,FEMALE,51365
2014-2015,PUBLIC,REGION 1,GRADE 3,MALE,59722
2014-2015,PUBLIC,REGION 1,GRADE 4,FEMALE,50939
2014-2015,PUBLIC,REGION 1,GRADE 4,MALE,55961
2014-2015,PUBLIC,REGION 1,GRADE 5,FEMALE,49176
2014-2015,PUBLIC,REGION 1,GRADE 5,MALE,53669
2014-2015,PUBLIC,REGION 1,GRADE 6,FEMALE,47566
2014-2015,PUBLIC,REGION 1,GRADE 6,MALE,51155
2014-2015,PUBLIC,REGION 1,GRADE 7,FEMALE,40750
2014-2015,PUBLIC,REGION 1,GRADE 7,MALE,44268
2014-2015,PUBLIC,REGION 1,GRADE 8,FEMALE,40267
2014-2015,PUBLIC,REGION 1,GRADE 8,MALE,42591
2014-2015,PUBLIC,REGION 1,GRADE 9,FEMALE,37966
2014-2015,PUBLIC,REGION 1,GRADE 9,MALE,38443
2014-2015,PUBLIC,REGION 1,KINDERGARTEN,FEMALE,44681
2014-2015,PUBLIC,REGION 1,KINDERGARTEN,MALE,48047
2014-2015,PUBLIC,REGION 1,NON-GRADE (PRIMARY),FEMALE,605
2014-2015,PUBLIC,REGION 1,NON-GRADE (PRIMARY),MALE,934
2014-2015,PUBLIC,REGION 1,NON-GRADE (SECONDARY),FEMALE,63
2014-2015,PUBLIC,REGION 1,NON-GRADE (SECONDARY),MALE,84
2014-2015,PUBLIC,REGION 10,GRADE 1,FEMALE,54020
2014-2015,PUBLIC,REGION 10,GRADE 1,MALE,61581
2014-2015,PUBLIC,REGION 10,GRADE 10,FEMALE,27458
2014-2015,PUBLIC,REGION 10,GRADE 10,MALE,24666
2014-2015,PUBLIC,REGION 10,GRADE 2,FEMALE,54942
