SCHOOL YEAR,SECTOR,REGION,GRADE LEVEL,GENDER,NUMBER OF ENROLLEES
2013-2014,PRIVATE,REGION 10,GRADE 7,MALE ,"8,963"
2013-2014,PRIVATE,REGION 11,GRADE 7,MALE ,"7,188"
2013-2014,PRIVATE,REGION 12,GRADE 7,MALE ,"8,396"
2013-2014,PRIVATE,CARAGA,GRADE 7,MALE ,"3,439"
2013-2014,PRIVATE,BARMM,GRADE 7,MALE ,"3,355"
2013-2014,PRIVATE,CAR,GRADE 7,MALE ,"4,696"
2013-2014,PRIVATE,NCR,GRADE 7,MALE ,"25,125"
2013-2014,PRIVATE,REGION 1,GRADE 8,MALE ,"8,950"
2013-2014,PRIVATE,REGION 2,GRADE 8,MALE ,"5,791"
2013-2014,PRIVATE,REGION 3,GRADE 8,MALE ,"22,916"
2013-2014,PRIVATE,REGION 4A,GRADE 8,MALE ,"31,572"
2013-2014,PRIVATE,REGION 4B,GRADE 8,MALE ,"3,874"
2013-2014,PRIVATE,REGION 5,GRADE 8,MALE ,"8,195"
2013-2014,PRIVATE,REGION 6,GRADE 8,MALE ,"9,889"
2013-2014,PRIVATE,REGION 7,GRADE 8,MALE ,"13,261"
2013-2014,PRIVATE,REGION 8,GRADE 8,MALE ,"4,523"
2013-2014,PRIVATE,REGION 9,GRADE 8,MALE ,"3,438"
2013-2014,PRIVATE,REGION 10,GRADE 8,MALE ,"8,768"
2013-2014,PRIVATE,REGION 11,GRADE 8,MALE ,"7,084"
2013-2014,PRIVATE,REGION 12,GRADE 8,MALE ,"7,651"
2013-2014,PRIVATE,CARAGA,GRADE 8,MALE ,"3,201"
2013-2014,PRIVATE,BARMM,GRADE 8,MALE ,"3,038"
2013-2014,PRIVATE,CAR,GRADE 8,MALE ,"4,391"
2013-2014,PRIVATE,NCR,GRADE 8,MALE ,"25,574"
2013-2014,PRIVATE,REGION 1,GRADE 9,MALE ,"8,748"
2013-2014,PRIVATE,REGION 2,GRADE 9,MALE ,"5,592"
2013-2014,PRIVATE,REGION 3,GRADE 9,MALE ,"22,357"
2013-2014,PRIVATE,REGION 4A,GRADE 9,MALE ,"30,211"
2013-2014,PRIVATE,REGION 4B,GRADE 9,MALE ,"3,584"
2013-2014,PRIVATE,REGION 5,GRADE 9,MALE ,"7,147"
2013-2014,PRIVATE,REGION 6,GRADE 9,MALE ,"9,230"
2013-2014,PRIVATE,REGION 7,GRADE 9,MALE ,"12,556"
2013-2014,PRIVATE,REGION 8,GRADE 9,MALE ,"4,142"
2013-2014,PRIVATE,REGION 9,GRADE 9,MALE ,"3,064"
2013-2014,PRIVATE,REGION 10,GRADE 9,MALE ,"8,281"
2013-2014,PRIVATE,REGION 11,GRADE 9,MALE ,"6,860"
2013-2014,PRIVATE,REGION 12,GRADE 9,MALE ,"6,904"
2013-2014,PRIVATE,CARAGA,GRADE 9,MALE ,"2,941"
2013-2014,PRIVATE,BARMM,GRADE 9,MALE ,"2,841"
2013-2014,PRIVATE,CAR,GRADE 9,MALE ,"4,092"
2013-2014,PRIVATE,NCR,GRADE 9,MALE ,"25,515"
2013-2014,PRIVATE,REGION 1,GRADE 10,MALE ,"8,415"
2013-2014,PRIVATE,REGION 2,GRADE 10,MALE ,"5,338"
2013-2014,PRIVATE,REGION 3,GRADE 10,MALE ,"21,122"
2013-2014,PRIVATE,REGION 4A,GRADE 10,MALE ,"29,814"
2013-2014,PRIVATE,REGION 4B,GRADE 10,MALE ,"3,390"
2013-2014,PRIVATE,REGION 5,GRADE 10,MALE ,"7,091"
2013-2014,PRIVATE,REGION 6,GRADE 10,MALE ,"9,166"
2013-2014,PRIVATE,REGION 7,GRADE 10,MALE ,"12,503"
2013-2014,PRIVATE,REGION 8,GRADE 10,MALE ,"4,138"
2013-2014,PRIVATE,REGION 9,GRADE 10,MALE ,"3,046"
2013-2014,PRIVATE,REGION 10,GRADE 10,MALE ,"7,859"
2013-2014,PRIVATE,REGION 11,GRADE 10,MALE ,"6,795"
2013-2014,PRIVATE,REGION 12,GRADE 10,MALE ,"6,620"
2013-2014,PRIVATE,CARAGA,GRADE 10,MALE ,"2,839"
2013-2014,PRIVATE,BARMM,GRADE 10,MALE ,"2,374"
2013-2014,PRIVATE,CAR,GRADE 10,MALE ,"3,895"
2013-2014,PRIVATE,NCR,GRADE 10,MALE ,"30,857"
2013-2014,SUCSLUCS,REGION 1,GRADE 7,MALE ,267
2013-2014,SUCSLUCS,REGION 2,GRADE 7,MALE ,141
2013-2014,SUCSLUCS,REGION 3,GRADE 7,MALE ,663
2013-2014,SUCSLUCS,REGION 4A,GRADE 7,MALE ,458
2013-2014,SUCSLUCS,REGION 4B,GRADE 7,MALE ,189
2013-2014,SUCSLUCS,REGION 5,GRADE 7,MALE ,253
2013-2014,SUCSLUCS,REGION 6,GRADE 7,MALE ,249
2013-2014,SUCSLUCS,REGION 7,GRADE 7,MALE ,250
2013-2014,SUCSLUCS,REGION 8,GRADE 7,MALE ,311
2013-2014,SUCSLUCS,REGION 9,GRADE 7,MALE ,222
2013-2014,SUCSLUCS,REGION 10,GRADE 7,MALE ,246
2013-2014,SUCSLUCS,REGION 11,GRADE 7,MALE ,-
2013-2014,SUCSLUCS,REGION 12,GRADE 7,MALE ,221
2013-2014,SUCSLUCS,CARAGA,GRADE 7,MALE ,128
2013-2014,SUCSLUCS,BARMM,GRADE 7,MALE ,914
2013-2014,SUCSLUCS,CAR,GRADE 7,MALE ,127
2013-2014,SUCSLUCS,NCR,GRADE 7,MALE ,202
2013-2014,SUCSLUCS,REGION 1,GRADE 8,MALE ,264
2013-2014,SUCSLUCS,REGION 2,GRADE 8,MALE ,225
2013-2014,SUCSLUCS,REGION 3,GRADE 8,MALE ,672
2013-2014,SUCSLUCS,REGION 4A,GRADE 8,MALE ,414
2013-2014,SUCSLUCS,REGION 4B,GRADE 8,MALE ,218
2013-2014,SUCSLUCS,REGION 5,GRADE 8,MALE ,280
2013-2014,SUCSLUCS,REGION 6,GRADE 8,MALE ,241
2013-2014,SUCSLUCS,REGION 7,GRADE 8,MALE ,135
2013-2014,SUCSLUCS,REGION 8,GRADE 8,MALE ,321
2013-2014,SUCSLUCS,REGION 9,GRADE 8,MALE ,266
2013-2014,SUCSLUCS,REGION 10,GRADE 8,MALE ,267
2013-2014,SUCSLUCS,REGION 11,GRADE 8,MALE ,-
2013-2014,SUCSLUCS,REGION 12,GRADE 8,MALE ,233
2013-2014,SUCSLUCS,CARAGA,GRADE 8,MALE ,145
2013-2014,SUCSLUCS,BARMM,GRADE 8,MALE ,830
2013-2014,SUCSLUCS,CAR,GRADE 8,MALE ,109
2013-2014,SUCSLUCS,NCR,GRADE 8,MALE ,221
2013-2014,SUCSLUCS,REGION 1,GRADE 9,MALE ,244
2013-2014,SUCSLUCS,REGION 2,GRADE 9,MALE ,196
2013-2014,SUCSLUCS,REGION 3,GRADE 9,MALE ,752
2013-2014,SUCSLUCS,REGION 4A,GRADE 9,MALE ,497
2013-2014,SUCSLUCS,REGION 4B,GRADE 9,MALE ,206
2013-2014,SUCSLUCS,REGION 5,GRADE 9,MALE ,293
2013-2014,SUCSLUCS,REGION 6,GRADE 9,MALE ,282
2013-2014,SUCSLUCS,REGION 7,GRADE 9,MALE ,122
2013-2014,SUCSLUCS,REGION 8,GRADE 9,MALE ,267
2013-2014,SUCSLUCS,REGION 9,GRADE 9,MALE ,222
2013-2014,SUCSLUCS,REGION 10,GRADE 9,MALE ,236
2013-2014,SUCSLUCS,REGION 11,GRADE 9,MALE ,27
2013-2014,SUCSLUCS,REGION 12,GRADE 9,MALE ,240
2013-2014,SUCSLUCS,CARAGA,GRADE 9,MALE ,143
2013-2014,SUCSLUCS,BARMM,GRADE 9,MALE ,724
2013-2014,SUCSLUCS,CAR,GRADE 9,MALE ,252
2013-2014,SUCSLUCS,NCR,GRADE 9,MALE ,221
2013-2014,SUCSLUCS,REGION 1,GRADE 10,MALE ,227
2013-2014,SUCSLUCS,REGION 2,GRADE 10,MALE ,163
2013-2014,SUCSLUCS,REGION 3,GRADE 10,MALE ,730
2013-2014,SUCSLUCS,REGION 4A,GRADE 10,MALE ,492
2013-2014,SUCSLUCS,REGION 4B,GRADE 10,MALE ,222
2013-2014,SUCSLUCS,REGION 5,GRADE 10,MALE ,290
2013-2014,SUCSLUCS,REGION 6,GRADE 10,MALE ,322
2013-2014,SUCSLUCS,REGION 7,GRADE 10,MALE ,152
2013-2014,SUCSLUCS,REGION 8,GRADE 10,MALE ,266
2013-2014,SUCSLUCS,REGION 9,GRADE 10,MALE ,261
2013-2014,SUCSLUCS,REGION 10,GRADE 10,MALE ,253
2013-2014,SUCSLUCS,REGION 11,GRADE 10,MALE ,23
2013-2014,SUCSLUCS,REGION 12,GRADE 10,MALE ,191
2013-2014,SUCSLUCS,CARAGA,GRADE 10,MALE ,224
2013-2014,SUCSLUCS,BARMM,GRADE 10,MALE ,723
2013-2014,SUCSLUCS,CAR,GRADE 10,MALE ,306
2013-2014,SUCSLUCS,NCR,GRADE 10,MALE ,214
2013-2014,PUBLIC,REGION 1,GRADE 7,FEMALE,"41,804"
2013-2014,PUBLIC,REGION 2,GRADE 7,FEMALE,"26,812"
2013-2014,PUBLIC,REGION 3,GRADE 7,FEMALE,"87,316"
2013-2014,PUBLIC,REGION 4A,GRADE 7,FEMALE,"103,691"
2013-2014,PUBLIC,REGION 4B,GRADE 7,FEMALE,"28,936"
2013-2014,PUBLIC,REGION 5,GRADE 7,FEMALE,"59,543"
2013-2014,PUBLIC,REGION 6,GRADE 7,FEMALE,"65,132"
2013-2014,PUBLIC,REGION 7,GRADE 7,FEMALE,"63,732"
2013-2014,PUBLIC,REGION 8,GRADE 7,FEMALE,"45,479"
2013-2014,PUBLIC,REGION 9,GRADE 7,FEMALE,"31,542"
2013-2014,PUBLIC,REGION 10,GRADE 7,FEMALE,"35,036"
2013-2014,PUBLIC,REGION 11,GRADE 7,FEMALE,"39,000"
2013-2014,PUBLIC,REGION 12,GRADE 7,FEMALE,"36,948"
2013-2014,PUBLIC,CARAGA,GRADE 7,FEMALE,"24,801"
2013-2014,PUBLIC,BARMM,GRADE 7,FEMALE,"27,365"
2013-2014,PUBLIC,CAR,GRADE 7,FEMALE,"12,555"
2013-2014,PUBLIC,NCR,GRADE 7,FEMALE,"93,796"
2013-2014,PUBLIC,REGION 1,GRADE 8,FEMALE,"39,617"
2013-2014,PUBLIC,REGION 2,GRADE 8,FEMALE,"25,132"
2013-2014,PUBLIC,REGION 3,GRADE 8,FEMALE,"81,431"
2013-2014,PUBLIC,REGION 4A,GRADE 8,FEMALE,"97,403"
2013-2014,PUBLIC,REGION 4B,GRADE 8,FEMALE,"26,123"
2013-2014,PUBLIC,REGION 5,GRADE 8,FEMALE,"54,445"
2013-2014,PUBLIC,REGION 6,GRADE 8,FEMALE,"61,034"
2013-2014,PUBLIC,REGION 7,GRADE 8,FEMALE,"58,560"
2013-2014,PUBLIC,REGION 8,GRADE 8,FEMALE,"41,195"
2013-2014,PUBLIC,REGION 9,GRADE 8,FEMALE,"28,658"
2013-2014,PUBLIC,REGION 10,GRADE 8,FEMALE,"32,050"
2013-2014,PUBLIC,REGION 11,GRADE 8,FEMALE,"34,861"
2013-2014,PUBLIC,REGION 12,GRADE 8,FEMALE,"32,636"
2013-2014,PUBLIC,CARAGA,GRADE 8,FEMALE,"22,231"
2013-2014,PUBLIC,BARMM,GRADE 8,FEMALE,"25,234"
2013-2014,PUBLIC,CAR,GRADE 8,FEMALE,"11,932"
2013-2014,PUBLIC,NCR,GRADE 8,FEMALE,"90,404"
2013-2014,PUBLIC,REGION 1,GRADE 9,FEMALE,"36,456"
2013-2014,PUBLIC,REGION 2,GRADE 9,FEMALE,"23,506"
2013-2014,PUBLIC,REGION 3,GRADE 9,FEMALE,"73,558"
2013-2014,PUBLIC,REGION 4A,GRADE 9,FEMALE,"89,383"
2013-2014,PUBLIC,REGION 4B,GRADE 9,FEMALE,"24,020"
2013-2014,PUBLIC,REGION 5,GRADE 9,FEMALE,"50,922"
2013-2014,PUBLIC,REGION 6,GRADE 9,FEMALE,"56,945"
2013-2014,PUBLIC,REGION 7,GRADE 9,FEMALE,"52,422"
2013-2014,PUBLIC,REGION 8,GRADE 9,FEMALE,"37,086"
2013-2014,PUBLIC,REGION 9,GRADE 9,FEMALE,"26,135"
2013-2014,PUBLIC,REGION 10,GRADE 9,FEMALE,"29,110"
2013-2014,PUBLIC,REGION 11,GRADE 9,FEMALE,"31,494"
2013-2014,PUBLIC,REGION 12,GRADE 9,FEMALE,"29,327"
2013-2014,PUBLIC,CARAGA,GRADE 9,FEMALE,"20,005"
2013-2014,PUBLIC,BARMM,GRADE 9,FEMALE,"22,180"
2013-2014,PUBLIC,CAR,GRADE 9,FEMALE,"11,074"
2013-2014,PUBLIC,NCR,GRADE 9,FEMALE,"82,976"
2013-2014,PUBLIC,REGION 1,GRADE 10,FEMALE,"35,235"
2013-2014,PUBLIC,REGION 2,GRADE 10,FEMALE,"23,133"
2013-2014,PUBLIC,REGION 3,GRADE 10,FEMALE,"67,823"
2013-2014,PUBLIC,REGION 4A,GRADE 10,FEMALE,"83,161"
2013-2014,PUBLIC,REGION 4B,GRADE 10,FEMALE,"22,555"
2013-2014,PUBLIC,REGION 5,GRADE 10,FEMALE,"44,747"
2013-2014,PUBLIC,REGION 6,GRADE 10,FEMALE,"53,066"
2013-2014,PUBLIC,REGION 7,GRADE 10,FEMALE,"47,769"
2013-2014,PUBLIC,REGION 8,GRADE 10,FEMALE,"33,891"
2013-2014,PUBLIC,REGION 9,GRADE 10,FEMALE,"23,264"
2013-2014,PUBLIC,REGION 10,GRADE 10,FEMALE,"26,104"
2013-2014,PUBLIC,REGION 11,GRADE 10,FEMALE,"27,982"
2013-2014,PUBLIC,REGION 12,GRADE 10,FEMALE,"26,423"
2013-2014,PUBLIC,CARAGA,GRADE 10,FEMALE,"17,569"
2013-2014,PUBLIC,BARMM,GRADE 10,FEMALE,"19,232"
2013-2014,PUBLIC,CAR,GRADE 10,FEMALE,"10,377"
2013-2014,PUBLIC,NCR,GRADE 10,FEMALE,"78,854"
2013-2014,PRIVATE,REGION 1,GRADE 7,FEMALE,"8,710"
2013-2014,PRIVATE,REGION 2,GRADE 7,FEMALE,"6,002"
2013-2014,PRIVATE,REGION 3,GRADE 7,FEMALE,"22,885"
2013-2014,PRIVATE,REGION 4A,GRADE 7,FEMALE,"31,402"
2013-2014,PRIVATE,REGION 4B,GRADE 7,FEMALE,"3,704"
2013-2014,PRIVATE,REGION 5,GRADE 7,FEMALE,"8,539"
2013-2014,PRIVATE,REGION 6,GRADE 7,FEMALE,"9,826"
2013-2014,PRIVATE,REGION 7,GRADE 7,FEMALE,"13,159"
2013-2014,PRIVATE,REGION 8,GRADE 7,FEMALE,"4,458"
2013-2014,PRIVATE,REGION 9,GRADE 7,FEMALE,"3,348"
2013-2014,PRIVATE,REGION 10,GRADE 7,FEMALE,"8,846"
2013-2014,PRIVATE,REGION 11,GRADE 7,FEMALE,"6,908"
2013-2014,PRIVATE,REGION 12,GRADE 7,FEMALE,"7,923"
2013-2014,PRIVATE,CARAGA,GRADE 7,FEMALE,"3,294"
2013-2014,PRIVATE,BARMM,GRADE 7,FEMALE,"4,201"
2013-2014,PRIVATE,CAR,GRADE 7,FEMALE,"4,507"
2013-2014,PRIVATE,NCR,GRADE 7,FEMALE,"23,982"
2013-2014,PRIVATE,REGION 1,GRADE 8,FEMALE,"8,745"
2013-2014,PRIVATE,REGION 2,GRADE 8,FEMALE,"5,837"
2013-2014,PRIVATE,REGION 3,GRADE 8,FEMALE,"23,098"
2013-2014,PRIVATE,REGION 4A,GRADE 8,FEMALE,"31,381"
2013-2014,PRIVATE,REGION 4B,GRADE 8,FEMALE,"3,915"
2013-2014,PRIVATE,REGION 5,GRADE 8,FEMALE,"7,914"
2013-2014,PRIVATE,REGION 6,GRADE 8,FEMALE,"9,709"
2013-2014,PRIVATE,REGION 7,GRADE 8,FEMALE,"13,602"
2013-2014,PRIVATE,REGION 8,GRADE 8,FEMALE,"4,476"
2013-2014,PRIVATE,REGION 9,GRADE 8,FEMALE,"3,446"
2013-2014,PRIVATE,REGION 10,GRADE 8,FEMALE,"8,786"
2013-2014,PRIVATE,REGION 11,GRADE 8,FEMALE,"7,130"
2013-2014,PRIVATE,REGION 12,GRADE 8,FEMALE,"7,717"
2013-2014,PRIVATE,CARAGA,GRADE 8,FEMALE,"3,198"
2013-2014,PRIVATE,BARMM,GRADE 8,FEMALE,"4,154"
2013-2014,PRIVATE,CAR,GRADE 8,FEMALE,"4,584"
2013-2014,PRIVATE,NCR,GRADE 8,FEMALE,"24,549"
2013-2014,PRIVATE,REGION 1,GRADE 9,FEMALE,"8,636"
2013-2014,PRIVATE,REGION 2,GRADE 9,FEMALE,"5,534"
2013-2014,PRIVATE,REGION 3,GRADE 9,FEMALE,"22,379"
2013-2014,PRIVATE,REGION 4A,GRADE 9,FEMALE,"30,485"
2013-2014,PRIVATE,REGION 4B,GRADE 9,FEMALE,"3,694"
2013-2014,PRIVATE,REGION 5,GRADE 9,FEMALE,"7,405"
2013-2014,PRIVATE,REGION 6,GRADE 9,FEMALE,"9,192"
2013-2014,PRIVATE,REGION 7,GRADE 9,FEMALE,"12,924"
2013-2014,PRIVATE,REGION 8,GRADE 9,FEMALE,"4,344"
2013-2014,PRIVATE,REGION 9,GRADE 9,FEMALE,"3,193"
2013-2014,PRIVATE,REGION 10,GRADE 9,FEMALE,"8,594"
2013-2014,PRIVATE,REGION 11,GRADE 9,FEMALE,"6,921"
2013-2014,PRIVATE,REGION 12,GRADE 9,FEMALE,"7,014"
2013-2014,PRIVATE,CARAGA,GRADE 9,FEMALE,"3,099"
2013-2014,PRIVATE,BARMM,GRADE 9,FEMALE,"4,005"
2013-2014,PRIVATE,CAR,GRADE 9,FEMALE,"4,228"
2013-2014,PRIVATE,NCR,GRADE 9,FEMALE,"25,081"
2013-2014,PRIVATE,REGION 1,GRADE 10,FEMALE,"8,323"
2013-2014,PRIVATE,REGION 2,GRADE 10,FEMALE,"5,325"
2013-2014,PRIVATE,REGION 3,GRADE 10,FEMALE,"21,956"
2013-2014,PRIVATE,REGION 4A,GRADE 10,FEMALE,"30,228"
2013-2014,PRIVATE,REGION 4B,GRADE 10,FEMALE,"3,494"
2013-2014,PRIVATE,REGION 5,GRADE 10,FEMALE,"6,968"
2013-2014,PRIVATE,REGION 6,GRADE 10,FEMALE,"9,202"
2013-2014,PRIVATE,REGION 7,GRADE 10,FEMALE,"12,512"
2013-2014,PRIVATE,REGION 8,GRADE 10,FEMALE,"4,286"
2013-2014,PRIVATE,REGION 9,GRADE 10,FEMALE,"3,208"
2013-2014,PRIVATE,REGION 10,GRADE 10,FEMALE,"7,793"
2013-2014,PRIVATE,REGION 11,GRADE 10,FEMALE,"6,959"
2013-2014,PRIVATE,REGION 12,GRADE 10,FEMALE,"6,795"
2013-2014,PRIVATE,CARAGA,GRADE 10,FEMALE,"2,904"
2013-2014,PRIVATE,BARMM,GRADE 10,FEMALE,"3,536"
2013-2014,PRIVATE,CAR,GRADE 10,FEMALE,"4,373"
2013-2014,PRIVATE,NCR,GRADE 10,FEMALE,"27,865"
2013-2014,SUCSLUCS,REGION 1,GRADE 7,FEMALE,364
2013-2014,SUCSLUCS,REGION 2,GRADE 7,FEMALE,180
2013-2014,SUCSLUCS,REGION 3,GRADE 7,FEMALE,809
2013-2014,SUCSLUCS,REGION 4A,GRADE 7,FEMALE,571
2013-2014,SUCSLUCS,REGION 4B,GRADE 7,FEMALE,218
2013-2014,SUCSLUCS,REGION 5,GRADE 7,FEMALE,345
2013-2014,SUCSLUCS,REGION 6,GRADE 7,FEMALE,349
2013-2014,SUCSLUCS,REGION 7,GRADE 7,FEMALE,375
2013-2014,SUCSLUCS,REGION 8,GRADE 7,FEMALE,423
2013-2014,SUCSLUCS,REGION 9,GRADE 7,FEMALE,244
2013-2014,SUCSLUCS,REGION 10,GRADE 7,FEMALE,348
2013-2014,SUCSLUCS,REGION 11,GRADE 7,FEMALE,-
2013-2014,SUCSLUCS,REGION 12,GRADE 7,FEMALE,353
2013-2014,SUCSLUCS,CARAGA,GRADE 7,FEMALE,162
2013-2014,SUCSLUCS,BARMM,GRADE 7,FEMALE,"1,108"
2013-2014,SUCSLUCS,CAR,GRADE 7,FEMALE,166
2013-2014,SUCSLUCS,NCR,GRADE 7,FEMALE,264
2013-2014,SUCSLUCS,REGION 1,GRADE 8,FEMALE,299
2013-2014,SUCSLUCS,REGION 2,GRADE 8,FEMALE,286
2013-2014,SUCSLUCS,REGION 3,GRADE 8,FEMALE,768
2013-2014,SUCSLUCS,REGION 4A,GRADE 8,FEMALE,485
2013-2014,SUCSLUCS,REGION 4B,GRADE 8,FEMALE,295
2013-2014,SUCSLUCS,REGION 5,GRADE 8,FEMALE,321
2013-2014,SUCSLUCS,REGION 6,GRADE 8,FEMALE,354
2013-2014,SUCSLUCS,REGION 7,GRADE 8,FEMALE,194
2013-2014,SUCSLUCS,REGION 8,GRADE 8,FEMALE,404
2013-2014,SUCSLUCS,REGION 9,GRADE 8,FEMALE,334
2013-2014,SUCSLUCS,REGION 10,GRADE 8,FEMALE,384
2013-2014,SUCSLUCS,REGION 11,GRADE 8,FEMALE,-
2013-2014,SUCSLUCS,REGION 12,GRADE 8,FEMALE,329
2013-2014,SUCSLUCS,CARAGA,GRADE 8,FEMALE,193
2013-2014,SUCSLUCS,BARMM,GRADE 8,FEMALE,"1,062"
2013-2014,SUCSLUCS,CAR,GRADE 8,FEMALE,187
2013-2014,SUCSLUCS,NCR,GRADE 8,FEMALE,245
2013-2014,SUCSLUCS,REGION 1,GRADE 9,FEMALE,316
2013-2014,SUCSLUCS,REGION 2,GRADE 9,FEMALE,274
2013-2014,SUCSLUCS,REGION 3,GRADE 9,FEMALE,"1,008"
2013-2014,SUCSLUCS,REGION 4A,GRADE 9,FEMALE,632
2013-2014,SUCSLUCS,REGION 4B,GRADE 9,FEMALE,266
2013-2014,SUCSLUCS,REGION 5,GRADE 9,FEMALE,376
2013-2014,SUCSLUCS,REGION 6,GRADE 9,FEMALE,389
2013-2014,SUCSLUCS,REGION 7,GRADE 9,FEMALE,172
2013-2014,SUCSLUCS,REGION 8,GRADE 9,FEMALE,406
2013-2014,SUCSLUCS,REGION 9,GRADE 9,FEMALE,276
2013-2014,SUCSLUCS,REGION 10,GRADE 9,FEMALE,409
2013-2014,SUCSLUCS,REGION 11,GRADE 9,FEMALE,31
2013-2014,SUCSLUCS,REGION 12,GRADE 9,FEMALE,296
2013-2014,SUCSLUCS,CARAGA,GRADE 9,FEMALE,194
2013-2014,SUCSLUCS,BARMM,GRADE 9,FEMALE,"1,005"
2013-2014,SUCSLUCS,CAR,GRADE 9,FEMALE,349
2013-2014,SUCSLUCS,NCR,GRADE 9,FEMALE,274
2013-2014,SUCSLUCS,REGION 1,GRADE 10,FEMALE,340
2013-2014,SUCSLUCS,REGION 2,GRADE 10,FEMALE,211
2013-2014,SUCSLUCS,REGION 3,GRADE 10,FEMALE,947
2013-2014,SUCSLUCS,REGION 4A,GRADE 10,FEMALE,589
2013-2014,SUCSLUCS,REGION 4B,GRADE 10,FEMALE,274
2013-2014,SUCSLUCS,REGION 5,GRADE 10,FEMALE,388
2013-2014,SUCSLUCS,REGION 6,GRADE 10,FEMALE,399
2013-2014,SUCSLUCS,REGION 7,GRADE 10,FEMALE,197
2013-2014,SUCSLUCS,REGION 8,GRADE 10,FEMALE,411
2013-2014,SUCSLUCS,REGION 9,GRADE 10,FEMALE,260
2013-2014,SUCSLUCS,REGION 10,GRADE 10,FEMALE,344
2013-2014,SUCSLUCS,REGION 11,GRADE 10,FEMALE,45
2013-2014,SUCSLUCS,REGION 12,GRADE 10,FEMALE,315
2013-2014,SUCSLUCS,CARAGA,GRADE 10,FEMALE,245
2013-2014,SUCSLUCS,BARMM,GRADE 10,FEMALE,977
2013-2014,SUCSLUCS,CAR,GRADE 10,FEMALE,435
2013-2014,SUCSLUCS,NCR,GRADE 10,FEMALE,248
2014-2015,PUBLIC,REGION 1,GRADE 7,MALE ,"44,268"
2014-2015,PUBLIC,REGION 2,GRADE 7,MALE ,"28,277"
2014-2015,PUBLIC,REGION 3,GRADE 7,MALE ,"92,581"
2014-2015,PUBLIC,REGION 4A,GRADE 7,MALE ,"110,884"
2014-2015,PUBLIC,REGION 4B,GRADE 7,MALE ,"30,648"
2014-2015,PUBLIC,REGION 5,GRADE 7,MALE ,"64,491"
2014-2015,PUBLIC,REGION 6,GRADE 7,MALE ,"69,442"
2014-2015,PUBLIC,REGION 7,GRADE 7,MALE ,"67,870"
2014-2015,PUBLIC,REGION 8,GRADE 7,MALE ,"48,117"
2014-2015,PUBLIC,REGION 9,GRADE 7,MALE ,"33,111"
2014-2015,PUBLIC,REGION 10,GRADE 7,MALE ,"37,213"
2014-2015,PUBLIC,REGION 11,GRADE 7,MALE ,"41,007"
2014-2015,PUBLIC,REGION 12,GRADE 7,MALE ,"38,680"
2014-2015,PUBLIC,CARAGA,GRADE 7,MALE ,"25,947"
2014-2015,PUBLIC,BARMM,GRADE 7,MALE ,"18,401"
2014-2015,PUBLIC,CAR,GRADE 7,MALE ,"13,428"
2014-2015,PUBLIC,NCR,GRADE 7,MALE ,"95,251"
2014-2015,PUBLIC,REGION 1,GRADE 8,MALE ,"42,591"
2014-2015,PUBLIC,REGION 2,GRADE 8,MALE ,"25,753"
2014-2015,PUBLIC,REGION 3,GRADE 8,MALE ,"86,372"
2014-2015,PUBLIC,REGION 4A,GRADE 8,MALE ,"102,780"
2014-2015,PUBLIC,REGION 4B,GRADE 8,MALE ,"26,541"
2014-2015,PUBLIC,REGION 5,GRADE 8,MALE ,"56,135"
2014-2015,PUBLIC,REGION 6,GRADE 8,MALE ,"65,036"
2014-2015,PUBLIC,REGION 7,GRADE 8,MALE ,"60,583"
2014-2015,PUBLIC,REGION 8,GRADE 8,MALE ,"42,483"
2014-2015,PUBLIC,REGION 9,GRADE 8,MALE ,"28,171"
2014-2015,PUBLIC,REGION 10,GRADE 8,MALE ,"31,709"
2014-2015,PUBLIC,REGION 11,GRADE 8,MALE ,"35,320"
2014-2015,PUBLIC,REGION 12,GRADE 8,MALE ,"32,916"
2014-2015,PUBLIC,CARAGA,GRADE 8,MALE ,"22,938"
2014-2015,PUBLIC,BARMM,GRADE 8,MALE ,"16,572"
2014-2015,PUBLIC,CAR,GRADE 8,MALE ,"12,053"
2014-2015,PUBLIC,NCR,GRADE 8,MALE ,"90,951"
2014-2015,PUBLIC,REGION 1,GRADE 9,MALE ,"38,443"
2014-2015,PUBLIC,REGION 2,GRADE 9,MALE ,"22,651"
2014-2015,PUBLIC,REGION 3,GRADE 9,MALE ,"75,517"
2014-2015,PUBLIC,REGION 4A,GRADE 9,MALE ,"90,655"
2014-2015,PUBLIC,REGION 4B,GRADE 9,MALE ,"23,618"
2014-2015,PUBLIC,REGION 5,GRADE 9,MALE ,"48,069"
2014-2015,PUBLIC,REGION 6,GRADE 9,MALE ,"58,592"
2014-2015,PUBLIC,REGION 7,GRADE 9,MALE ,"51,239"
2014-2015,PUBLIC,REGION 8,GRADE 9,MALE ,"35,731"
2014-2015,PUBLIC,REGION 9,GRADE 9,MALE ,"23,607"
2014-2015,PUBLIC,REGION 10,GRADE 9,MALE ,"26,706"
2014-2015,PUBLIC,REGION 11,GRADE 9,MALE ,"29,821"
2014-2015,PUBLIC,REGION 12,GRADE 9,MALE ,"28,244"
2014-2015,PUBLIC,CARAGA,GRADE 9,MALE ,"19,146"
2014-2015,PUBLIC,BARMM,GRADE 9,MALE ,"14,344"
2014-2015,PUBLIC,CAR,GRADE 9,MALE ,"10,495"
